
TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:19 AM,52.0,51.1,97,30.02,5.0,Variable,4.6,-,0.01,Rain,Light Rain,0,2015-01-22 06:19:00
12:43 AM,52.0,51.1,97,30.01,2.5,NE,6.9,-,0.06,Rain,Rain,50,2015-01-22 06:43:00
12:51 AM,52.0,51.1,97,30.01,4.0,NE,8.1,-,0.07,Rain,Light Rain,40,2015-01-22 06:51:00
1:28 AM,51.1,50.0,96,30.00,2.0,Variable,4.6,-,0.06,Rain,Heavy Rain,0,2015-01-22 07:28:00
1:34 AM,51.1,50.0,96,30.00,1.8,Variable,4.6,-,0.11,Rain,Heavy Rain,0,2015-01-22 07:34:00
1:43 AM,51.1,50.0,96,30.00,2.5,Variable,6.9,-,0.14,Rain,Rain,0,2015-01-22 07:43:00
1:48 AM,51.8,50.0,94,29.99,2.0,Variable,6.9,-,0.16,Rain,Heavy Rain,0,2015-01-22 07:48:00
1:51 AM,50.0,50.0,100,30.00,2.0,NNE,8.1,-,0.18,Rain,Heavy Rain,30,2015-01-22 07:51:00
1:56 AM,50.0,50.0,100,29.99,1.8,NNE,10.4,-,0.02,Rain,Heavy Rain,30,2015-01-22 07:56:00
2:05 AM,50.0,50.0,100,30.00,2.0,NNE,6.9,-,0.07,Rain,Light Rain,30,2015-01-22 08:05:00
2:16 AM,50.0,50.0,100,30.01,1.8,Variable,4.6,-,0.14,Rain,Rain,0,2015-01-22 08:16:00
2:23 AM,50.0,50.0,100,30.01,2.0,Variable,3.5,-,0.16,Rain,Heavy Rain,0,2015-01-22 08:23:00
2:31 AM,50.0,50.0,100,30.01,2.5,Variable,3.5,-,0.19,Rain,Light Rain,0,2015-01-22 08:31:00
2:38 AM,50.0,50.0,100,30.01,4.0,NNE,4.6,-,0.19,Rain,Light Rain,30,2015-01-22 08:38:00
2:51 AM,50.0,50.0,100,30.04,5.0,NNW,4.6,-,0.20,Rain,Light Rain,330,2015-01-22 08:51:00
3:47 AM,50.0,48.2,94,30.01,2.5,NNE,8.1,-,0.06,Rain,Light Rain,30,2015-01-22 09:47:00
3:51 AM,50.0,48.9,96,30.01,4.0,NE,6.9,-,0.07,Rain,Light Rain,40,2015-01-22 09:51:00
4:12 AM,48.9,48.9,100,30.00,6.0,NNE,8.1,-,0.01,Rain,Light Rain,30,2015-01-22 10:12:00
4:36 AM,48.9,48.0,97,29.98,4.0,Variable,6.9,-,0.02,Rain,Light Rain,0,2015-01-22 10:36:00
4:51 AM,48.9,48.0,97,29.99,5.0,Variable,6.9,-,0.02,Rain,Light Rain,0,2015-01-22 10:51:00
5:48 AM,48.2,48.2,100,30.04,2.5,North,8.1,16.1,0.08,Rain,Rain,350,2015-01-22 11:48:00
5:51 AM,48.9,48.0,97,30.05,2.5,NNW,9.2,16.1,0.09,Rain,Rain,340,2015-01-22 11:51:00
5:58 AM,48.9,48.0,97,30.05,4.0,North,6.9,16.1,0.02,Rain,Rain,360,2015-01-22 11:58:00
6:40 AM,48.0,46.0,93,30.04,3.0,North,10.4,24.2,0.17,Rain,Rain,360,2015-01-22 12:40:00
