
41.486666666666665,-162.85
42.663333333333334,-155.95333333333335
43.336666666666666,-151.31
43.803333333333335,-147.57
44.14666666666667,-144.355
44.401666666666664,-141.495
44.593333333333334,-138.89666666666668
44.735,-136.50333333333333
44.83166666666666,-134.275
44.895,-132.18333333333334
44.92666666666667,-130.20833333333334
44.93,-128.33333333333334
31.408333333333335,-76.44166666666666
31.008333333333333,-75.70666666666666
30.60333333333333,-74.97
30.19333333333333,-74.22833333333334
29.78,-73.48
29.36,-72.72666666666667
28.935,-71.965
28.505,-71.19333333333333
28.06833333333333,-70.41333333333333
27.626666666666665,-69.62166666666667
27.178333333333335,-68.81666666666666
26.725,-67.99666666666667
26.263333333333332,-67.16166666666666
25.795,-66.30833333333334
25.318333333333335,-65.435
24.833333333333332,-64.53833333333333
24.341666666666665,-63.61833333333333
23.838333333333335,-62.66833333333334
23.326666666666668,-61.68666666666667
22.801666666666666,-60.67
22.266666666666666,-59.611666666666665
21.718333333333334,-58.50666666666667
21.153333333333332,-57.346666666666664
20.573333333333334,-56.126666666666665
19.973333333333333,-54.83166666666666
19.351666666666667,-53.45
18.703333333333333,-51.96333333333333
18.023333333333333,-50.345
17.303333333333335,-48.56
16.531666666666666,-46.553333333333335
15.688333333333333,-44.233333333333334
14.736666666666666,-41.41833333333334
13.576666666666666,-37.65833333333333
