
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1963-2-1,82,68,53,62,55,49,100,74,36,30.00,29.84,29.69,10,5,0,21,9,,0.00,,Fog,189
1963-2-2,73,59,43,55,39,14,70,46,28,30.44,29.94,29.68,15,10,4,44,16,,0.00,0,,337
1963-2-3,55,42,30,20,15,9,59,35,16,30.65,30.54,30.48,15,15,15,22,15,,0.00,0,,20
1963-2-4,66,49,32,23,17,8,56,33,11,30.48,30.33,30.21,15,14,10,15,6,,0.00,0,,220
1963-2-5,72,54,35,32,28,24,76,40,17,30.32,30.25,30.18,15,14,6,9,4,,0.00,0,,212
1963-2-6,77,61,45,33,30,25,56,35,15,30.18,30.06,29.96,15,14,10,12,5,,0.00,0,,291
1963-2-7,73,62,50,35,30,19,54,34,14,30.06,29.98,29.93,15,15,15,20,12,,0.00,0,,325
1963-2-8,78,61,44,39,35,28,71,46,17,29.97,29.88,29.79,15,13,8,12,8,,0.00,0,,89
1963-2-9,69,60,50,59,52,37,97,81,55,29.86,29.80,29.72,15,6,0,16,9,,0.00,0,Fog,116
1963-2-10,73,63,53,60,55,46,96,77,53,29.83,29.73,29.66,10,9,4,20,10,,0.00,,Fog,38
1963-2-11,53,40,26,45,27,16,92,74,57,30.30,30.10,29.83,15,11,5,32,22,,0.39,,Rain-Snow,2
1963-2-12,35,30,24,25,18,12,82,61,50,30.38,30.32,30.29,15,15,15,20,14,,0.00,0,,333
1963-2-13,54,41,28,21,16,9,67,43,17,30.30,30.25,30.18,15,15,15,20,11,,0.00,0,,281
1963-2-14,63,48,33,29,23,18,59,41,18,30.30,30.23,30.18,15,15,15,14,8,,0.00,0,,327
1963-2-15,61,48,35,30,27,23,73,49,24,30.30,30.23,30.16,15,15,15,15,8,,0.00,,,71
1963-2-16,55,46,36,37,28,19,70,49,33,30.32,30.24,30.17,15,11,10,12,7,,0.00,,,112
1963-2-17,59,52,44,43,34,24,90,55,41,30.25,30.18,30.09,10,10,8,14,6,,0.09,,Rain,87
1963-2-18,46,44,39,45,43,37,100,93,85,30.12,29.98,29.93,10,6,0,21,10,,2.35,,Fog-Rain-Thunderstorm,17
1963-2-19,66,50,35,48,41,34,97,76,37,30.14,29.96,29.89,15,9,0,24,5,,0.00,0,Fog,246
1963-2-20,75,59,43,43,36,22,89,52,15,30.16,30.06,29.93,15,14,8,16,8,,0.00,0,,239
1963-2-21,53,44,35,38,23,7,71,46,21,30.46,30.19,29.91,15,15,15,29,15,,0.00,0,,13
1963-2-22,46,37,28,26,16,8,56,43,28,30.51,30.41,30.32,15,13,10,20,12,,0.00,,Rain,42
1963-2-23,48,46,43,38,32,26,71,59,49,30.32,30.18,30.06,15,11,8,9,4,,0.00,,Rain,72
1963-2-24,69,53,37,46,39,33,86,60,32,30.27,30.18,30.11,15,13,7,13,7,,0.00,0,,233
1963-2-25,69,60,51,53,48,34,96,71,35,30.18,30.06,29.95,15,10,1,29,12,,0.00,0,Fog-Rain,192
1963-2-26,71,56,41,36,31,26,67,42,19,30.35,30.23,30.10,15,15,15,18,12,,0.00,0,,224
1963-2-27,73,58,42,54,41,29,80,54,34,30.09,29.98,29.86,15,13,10,25,12,,0.00,0,,184
1963-2-28,66,57,48,59,51,33,93,77,53,30.05,29.90,29.84,10,9,4,22,13,,0.00,0,Fog,247
