
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1966-9-1,91,82,73,73,69,65,90,65,44,29.94,29.89,29.82,15,11,5,10,6,,0.00,0,Fog,182
1966-9-2,93,83,73,73,70,67,87,67,44,29.97,29.93,29.89,15,12,7,17,7,,0.00,0,,175
1966-9-3,91,83,75,73,70,68,87,67,45,30.04,29.99,29.92,15,12,5,12,6,,0.00,0,Fog,185
1966-9-4,91,82,73,73,70,68,87,69,51,30.05,29.99,29.94,15,13,10,14,6,,0.00,0,Rain-Thunderstorm,258
1966-9-5,91,84,77,71,70,68,79,66,47,29.96,29.92,29.85,15,14,10,12,7,,0.00,,,287
1966-9-6,90,81,72,71,69,67,87,70,48,30.00,29.95,29.93,10,10,10,9,6,,0.00,,,122
1966-9-7,91,82,73,69,67,60,85,64,40,30.10,30.06,30.04,15,11,8,12,5,,0.01,,Rain-Thunderstorm,55
1966-9-8,84,77,70,71,69,65,91,80,65,30.15,30.10,30.06,10,9,7,15,10,,0.53,,Rain-Thunderstorm,64
1966-9-9,78,75,72,71,70,69,91,87,79,30.10,30.06,30.00,9,5,1,9,7,,0.10,,Fog-Rain,62
1966-9-10,81,76,72,69,68,68,91,80,65,30.01,29.96,29.91,15,8,3,9,5,,0.00,,Fog,64
1966-9-11,82,76,69,67,65,64,87,73,58,29.99,29.95,29.91,15,12,10,12,7,,0.00,,,38
1966-9-12,82,75,68,68,66,65,90,75,58,30.05,30.00,29.95,15,10,3,8,6,,0.00,,,82
1966-9-13,88,78,69,69,68,66,90,70,51,30.00,29.94,29.86,15,9,5,12,4,,0.00,0,Fog,185
1966-9-14,90,81,72,72,71,69,91,72,52,29.89,29.85,29.78,15,10,5,10,6,,0.00,0,Fog,193
1966-9-15,91,82,72,72,70,68,87,75,48,29.88,29.84,29.77,15,12,4,26,9,,0.05,0,Rain,196
1966-9-16,78,75,72,71,70,69,91,85,76,29.92,29.88,29.85,15,10,6,9,5,,0.06,,Rain,52
1966-9-17,73,70,68,68,67,65,90,89,82,30.03,29.98,29.96,10,8,3,9,8,,0.01,,Rain,71
1966-9-18,84,76,68,68,67,64,87,75,53,30.00,29.97,29.91,15,11,5,13,8,,0.16,,Fog-Rain,17
1966-9-19,84,75,66,66,64,63,90,72,49,30.01,29.96,29.93,15,14,9,13,7,,0.00,0,,34
1966-9-20,82,74,66,62,57,55,78,59,38,30.04,30.00,29.96,15,14,10,20,10,,0.00,0,,16
1966-9-21,84,72,61,58,56,54,83,57,34,30.08,30.04,30.01,15,10,6,14,8,,0.00,0,,3
1966-9-22,87,74,61,58,56,51,87,57,29,30.14,30.08,30.02,10,8,7,8,6,,0.00,0,,315
1966-9-23,89,76,63,63,60,55,84,58,39,30.08,30.03,29.95,10,9,6,7,4,,0.00,0,,303
1966-9-24,89,78,66,63,60,56,70,57,42,30.01,29.94,29.86,15,11,10,9,5,,0.00,0,,158
1966-9-25,88,77,66,66,63,60,87,63,42,29.92,29.87,29.80,10,9,4,12,8,,0.00,0,Fog,185
1966-9-26,89,78,66,66,64,62,87,67,45,29.88,29.82,29.75,10,8,3,10,7,,0.00,0,Fog,158
1966-9-27,91,80,68,70,65,62,87,73,42,29.83,29.78,29.72,10,9,5,26,6,,0.02,0,Rain-Thunderstorm,195
1966-9-28,84,76,68,64,62,60,81,68,46,29.94,29.87,29.80,15,13,10,16,11,,0.00,0,,1
1966-9-29,90,77,64,68,66,62,90,70,48,29.87,29.79,29.70,15,13,8,10,3,,0.00,0,,184
1966-9-30,89,76,63,71,65,49,85,72,55,29.98,29.77,29.70,15,13,8,25,10,,0.18,,Rain-Thunderstorm,232
