
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1963-6-1,90,80,70,70,64,58,93,63,34,29.96,29.90,29.84,15,14,7,17,8,,0.03,0,,150
1963-6-2,91,78,66,69,63,57,96,62,32,29.94,29.90,29.83,15,12,3,16,8,,0.00,,Fog,152
1963-6-3,91,80,70,68,63,58,87,59,33,29.98,29.93,29.86,15,12,7,14,7,,0.00,0,,161
1963-6-4,95,82,69,70,65,60,93,61,34,30.01,29.92,29.82,15,13,8,15,9,,0.00,,,166
1963-6-5,91,82,73,71,67,60,91,63,35,29.90,29.83,29.73,15,14,10,18,13,,0.00,0,Rain,171
1963-6-6,95,85,75,72,68,61,87,63,38,29.89,29.84,29.79,15,14,10,20,12,,0.00,0,,168
1963-6-7,93,82,72,71,65,59,91,60,32,29.98,29.91,29.83,15,13,8,14,7,,0.00,0,,167
1963-6-8,96,83,70,69,65,57,93,59,28,29.94,29.88,29.78,15,13,8,18,8,,0.00,0,,172
1963-6-9,95,84,73,71,66,59,87,58,30,29.89,29.82,29.73,15,15,15,17,11,,0.00,,,182
1963-6-10,98,86,75,71,67,62,87,59,31,29.84,29.79,29.70,15,15,15,15,11,,0.00,0,,178
1963-6-11,96,84,73,72,67,61,90,59,31,29.87,29.81,29.72,15,13,10,17,9,,0.00,,,168
1963-6-12,90,82,75,72,67,62,87,60,39,29.87,29.82,29.77,15,15,15,13,8,,0.00,,,182
1963-6-13,98,86,73,72,67,61,93,57,30,29.94,29.90,29.86,15,15,15,14,9,,0.00,,,175
1963-6-14,97,84,72,70,66,60,91,55,29,30.02,29.96,29.88,15,15,15,15,8,,0.00,0,,172
1963-6-15,98,86,75,72,68,63,87,57,31,29.95,29.87,29.74,15,15,15,17,9,,0.00,0,,186
1963-6-16,99,85,71,73,70,66,93,67,35,29.84,29.76,29.65,15,13,7,25,14,,0.15,0,Rain-Thunderstorm,169
1963-6-17,87,78,70,73,69,67,93,79,51,29.94,29.86,29.80,15,12,8,12,6,,0.19,,Rain-Thunderstorm,121
1963-6-18,91,80,70,73,69,64,97,72,41,30.01,29.95,29.88,15,12,3,10,5,,0.82,0,Rain-Thunderstorm,73
1963-6-19,93,82,70,72,69,66,93,65,40,30.01,29.90,29.80,15,14,10,17,7,,0.09,0,,199
1963-6-20,91,82,73,72,68,58,84,65,34,29.92,29.84,29.76,15,13,10,14,7,,0.15,0,Rain-Thunderstorm,197
1963-6-21,93,82,72,73,70,66,97,67,41,29.84,29.79,29.72,15,14,7,12,5,,0.00,0,Rain-Thunderstorm,168
1963-6-22,93,84,75,73,70,65,94,67,38,29.88,29.84,29.79,15,14,10,14,10,,0.00,0,,168
1963-6-23,93,84,75,75,71,67,97,70,42,30.04,29.98,29.92,15,14,10,16,9,,0.00,,,156
1963-6-24,87,80,71,74,71,68,96,83,53,30.17,30.12,30.08,15,12,6,13,7,,0.23,,Rain-Thunderstorm,148
1963-6-25,88,79,70,73,70,67,100,83,51,30.17,30.13,30.07,15,11,0,18,4,,0.40,0,Fog-Rain-Thunderstorm,148
1963-6-26,90,80,69,71,69,66,97,74,46,30.09,30.03,29.95,15,11,6,15,4,,0.00,0,Fog,178
1963-6-27,93,82,71,71,68,66,93,67,41,30.02,29.96,29.88,15,13,10,13,5,,0.00,0,,183
1963-6-28,95,84,72,71,67,60,97,63,31,29.97,29.91,29.83,15,14,10,10,4,,0.00,0,,163
1963-6-29,95,84,73,72,68,61,87,62,32,29.95,29.91,29.86,15,15,15,13,7,,0.00,0,,172
1963-6-30,91,82,73,73,70,67,90,76,45,30.04,29.99,29.94,15,12,10,17,8,,0.00,0,Rain-Thunderstorm,166
