
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1972-9-1,91,83,75,69,66,63,79,60,39,29.96,29.91,29.87,8,7,6,12,5,,0.00,0,,108
1972-9-2,93,84,75,72,68,64,82,62,38,30.03,29.98,29.94,9,8,7,10,4,,0.00,,,86
1972-9-3,91,84,77,69,68,66,76,60,44,30.07,30.01,29.95,10,7,5,10,8,,0.00,0,,50
1972-9-4,95,85,75,70,68,63,84,60,36,29.99,29.95,29.85,10,8,5,10,6,,0.00,0,,156
1972-9-5,86,80,75,72,71,68,90,76,57,29.96,29.91,29.84,10,6,3,12,9,,0.02,0,Fog,49
1972-9-6,93,84,75,73,70,67,90,68,41,29.86,29.82,29.75,15,11,5,10,5,,0.00,0,Fog,165
1972-9-7,95,85,75,73,70,66,90,64,38,29.92,29.88,29.84,15,15,15,13,8,,0.00,0,,174
1972-9-8,95,85,75,73,68,63,87,62,34,30.05,30.00,29.97,15,14,10,12,6,,0.00,0,,164
1972-9-9,93,84,75,71,68,65,82,60,41,30.08,30.02,29.94,15,14,10,8,5,,0.00,0,,168
1972-9-10,93,85,77,70,67,65,79,56,41,30.03,29.99,29.93,15,14,10,10,5,,0.00,,,184
1972-9-11,95,86,77,71,68,64,79,59,36,30.03,29.99,29.95,15,9,7,13,5,,0.00,0,,99
1972-9-12,95,85,75,75,71,66,91,68,38,30.09,30.03,29.97,10,8,4,12,7,,0.00,0,Fog,132
1972-9-13,93,84,75,73,70,66,87,67,41,30.12,30.05,30.00,15,11,8,9,5,,0.00,0,,139
1972-9-14,93,84,75,74,68,59,84,66,31,30.07,30.03,29.97,15,14,9,13,3,,0.00,0,,99
1972-9-15,87,81,75,72,71,69,87,75,55,30.02,29.97,29.88,15,13,9,12,4,,0.00,,,120
1972-9-16,93,83,73,71,68,65,93,65,38,29.93,29.85,29.74,15,13,7,13,6,,0.00,,,188
1972-9-17,95,86,78,73,70,65,84,65,37,29.92,29.86,29.83,15,14,8,16,11,,0.00,,,189
1972-9-18,91,83,75,73,70,65,90,64,41,30.10,30.04,29.97,15,13,9,14,8,,0.00,,,187
1972-9-19,95,85,75,74,70,64,87,65,37,30.18,30.10,29.99,15,14,9,12,6,,0.00,0,,183
1972-9-20,91,82,72,72,68,65,91,65,42,30.06,29.99,29.90,15,13,7,14,7,,0.00,0,,192
1972-9-21,93,84,75,70,67,62,84,65,36,30.06,30.01,29.95,15,13,10,20,8,,0.00,0,,323
1972-9-22,75,72,70,65,64,63,84,76,67,30.10,30.05,30.02,15,13,10,12,8,,0.00,,,10
1972-9-23,80,74,68,69,65,63,91,80,64,30.05,30.00,29.95,15,10,5,22,5,,0.04,,Rain,106
1972-9-24,80,76,71,70,69,68,90,81,67,29.96,29.91,29.84,15,8,4,12,7,,0.07,,Fog-Rain,138
1972-9-25,91,82,73,71,70,67,91,75,45,29.90,29.86,29.82,15,13,8,13,6,,0.00,,,164
1972-9-26,90,82,72,74,71,68,91,79,50,29.99,29.94,29.91,15,13,10,9,7,,0.05,,,165
1972-9-27,84,78,72,72,70,68,91,77,57,30.08,30.02,29.98,15,14,10,9,5,,0.00,,,107
1972-9-28,90,82,73,71,69,67,90,72,46,30.07,29.99,29.90,15,15,15,12,7,,0.00,0,,190
1972-9-29,93,84,71,73,70,62,91,70,44,29.94,29.87,29.75,15,14,10,32,12,,0.04,0,Rain-Thunderstorm,202
1972-9-30,73,64,55,48,43,38,62,48,29,30.18,30.08,30.01,15,15,15,18,15,,0.00,0,,11
