
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1957-9-1,97,85,73,74,70,63,94,64,34,30.12,30.05,29.95,15,12,10,10,6,,0.00,0,,174
1957-9-2,100,88,73,72,68,64,93,57,31,30.05,29.98,29.88,15,12,10,15,8,,0.17,0,Rain-Thunderstorm,191
1957-9-3,93,82,72,73,70,65,96,73,39,30.02,29.95,29.87,15,10,8,14,9,,0.09,,Rain-Thunderstorm,52
1957-9-4,93,82,71,72,68,64,97,68,38,30.01,29.97,29.92,15,11,10,17,7,,0.00,0,,55
1957-9-5,96,82,69,69,65,61,93,61,31,30.04,30.00,29.93,15,11,8,17,6,,0.00,0,,51
1957-9-6,96,83,70,71,66,60,93,61,31,30.04,29.98,29.88,15,13,8,16,4,,0.00,0,,168
1957-9-7,81,74,66,67,65,63,100,80,58,30.06,29.98,29.93,15,12,6,21,8,,0.44,0,Rain-Thunderstorm,9
1957-9-8,79,70,60,68,59,53,93,73,40,29.98,29.93,29.85,15,11,8,13,8,,0.00,0,,2
1957-9-9,87,72,57,58,55,50,96,63,31,29.92,29.88,29.83,10,9,8,10,4,,0.00,0,,48
1957-9-10,89,76,63,63,59,57,87,59,34,30.04,29.98,29.91,15,11,8,14,7,,0.00,0,,120
1957-9-11,91,78,66,70,63,55,93,62,33,30.02,29.95,29.85,15,12,7,14,7,,0.00,,,151
1957-9-12,90,77,64,71,66,63,100,72,46,30.00,29.91,29.85,15,10,2,21,9,,0.62,,Rain-Thunderstorm,188
1957-9-13,93,82,70,70,68,66,97,69,44,30.02,29.95,29.91,15,13,8,9,4,,0.00,0,,131
1957-9-14,93,82,71,72,69,66,96,70,41,29.96,29.89,29.80,15,11,7,12,7,,0.00,0,,160
1957-9-15,91,82,73,73,69,62,97,70,42,29.88,29.83,29.79,15,11,7,12,5,,0.00,0,,235
1957-9-16,87,76,64,63,61,58,84,61,40,29.96,29.90,29.86,15,12,10,18,10,,0.00,0,,12
1957-9-17,89,76,64,68,64,62,90,65,40,29.96,29.91,29.86,15,13,10,10,5,,0.00,0,,18
1957-9-18,93,82,70,72,66,61,93,64,33,29.92,29.85,29.77,15,10,7,7,4,,0.00,0,,64
1957-9-19,95,82,69,72,66,63,100,65,34,29.86,29.80,29.74,10,9,0,16,5,,0.00,0,Fog,152
1957-9-20,96,86,77,75,73,67,94,70,44,29.85,29.79,29.70,15,13,9,20,10,,0.00,0,Rain,155
1957-9-21,96,87,78,75,72,68,90,68,41,29.83,29.79,29.72,15,12,9,20,14,,0.00,,Rain,168
1957-9-22,81,74,64,76,69,63,100,96,79,30.05,29.95,29.80,10,6,0,20,13,,2.79,,Fog-Rain-Thunderstorm,16
1957-9-23,68,65,62,63,62,60,100,93,81,30.13,30.08,30.03,15,7,3,20,16,,1.40,,Fog-Rain,6
1957-9-24,79,71,63,60,58,53,84,65,48,30.16,30.11,30.05,15,13,10,15,11,,0.00,,,15
1957-9-25,70,66,62,63,61,55,100,89,59,30.09,30.03,29.97,15,8,4,18,10,,0.72,,Fog-Rain,15
1957-9-26,79,70,62,64,62,59,100,80,54,30.02,29.98,29.95,15,9,2,15,9,,0.04,0,Fog-Rain,350
1957-9-27,82,73,64,63,59,57,84,67,42,30.12,30.07,30.02,15,12,10,18,9,,0.00,0,,358
1957-9-28,80,71,62,59,57,54,84,64,40,30.20,30.14,30.10,15,12,10,12,8,,0.00,0,,1
1957-9-29,79,70,61,58,55,51,83,63,38,30.22,30.15,30.10,15,10,7,16,7,,0.00,0,,359
1957-9-30,80,68,57,56,52,46,90,62,30,30.15,30.08,30.02,15,11,6,12,5,,0.00,0,Fog,344
