
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1952-5-1,77,70,61,64,60,57,97,79,55,29.98,29.93,29.88,15,12,4,15,7,,0.71,0,Rain-Thunderstorm,281
1952-5-2,84,70,57,62,59,56,100,79,38,30.00,29.94,29.90,15,12,8,14,5,,0.81,0,Rain-Thunderstorm,302
1952-5-3,86,74,61,64,61,57,90,68,41,30.10,30.05,30.00,15,13,10,16,9,,0.00,0,,24
1952-5-4,87,74,61,65,61,59,97,65,40,30.15,30.09,30.02,15,13,10,12,4,,0.00,0,,189
1952-5-5,87,74,60,62,57,52,93,59,30,30.08,30.02,29.95,15,14,8,16,6,,0.00,0,,184
1952-5-6,87,75,63,62,57,53,84,57,32,30.04,29.98,29.92,15,14,10,17,9,,0.00,0,,191
1952-5-7,87,74,62,63,60,58,96,65,37,30.04,29.96,29.88,15,12,1,15,8,,0.00,0,Fog,185
1952-5-8,90,78,66,68,65,63,93,70,46,29.93,29.86,29.77,15,13,10,18,12,,0.00,0,,174
1952-5-9,93,80,68,72,68,64,93,72,46,29.78,29.69,29.59,15,11,10,17,12,,0.00,0,,188
1952-5-10,77,70,62,71,56,47,91,62,42,30.12,29.90,29.67,15,12,10,25,16,,0.00,0,Rain,7
1952-5-11,80,66,51,47,43,40,74,47,28,30.24,30.16,30.07,15,15,15,10,7,,0.00,0,,23
1952-5-12,84,69,54,52,46,42,72,44,25,30.19,30.13,30.07,15,15,15,15,8,,0.00,0,,212
1952-5-13,89,73,57,55,50,45,84,48,22,30.15,30.10,30.02,15,15,15,17,11,,0.00,0,,193
1952-5-14,90,76,63,59,53,42,87,52,20,30.07,29.97,29.86,15,15,15,22,16,,0.00,0,,189
1952-5-15,88,77,66,63,60,57,84,62,36,29.91,29.86,29.77,15,15,15,21,18,,0.00,0,,180
1952-5-16,84,74,64,66,64,60,93,72,51,29.87,29.81,29.74,15,15,15,21,14,,0.00,0,,168
1952-5-17,82,76,71,72,68,67,93,77,62,29.86,29.82,29.77,10,10,10,20,11,,0.00,,Rain,146
1952-5-18,73,68,61,70,61,58,100,90,78,30.03,29.93,29.88,15,11,1,25,12,,0.87,,Rain-Thunderstorm,15
1952-5-19,70,64,59,58,55,54,93,74,57,30.06,30.00,29.95,15,10,10,16,11,,0.00,0,,340
1952-5-20,81,68,55,57,53,49,93,63,34,30.04,29.98,29.90,15,12,10,10,6,,0.00,0,,276
1952-5-21,88,72,57,64,60,55,100,66,42,29.95,29.88,29.78,15,13,7,21,10,,0.00,0,,172
1952-5-22,89,79,69,70,68,64,91,73,50,29.88,29.83,29.76,15,14,10,20,15,,0.00,0,,167
1952-5-23,87,76,64,72,69,62,100,76,57,29.89,29.83,29.75,15,10,10,37,17,,0.22,,Rain,157
1952-5-24,75,70,64,71,67,63,100,88,73,30.04,29.97,29.89,15,12,10,14,9,,0.01,,Rain,106
1952-5-25,84,75,66,70,65,59,100,74,43,30.04,30.00,29.94,15,13,5,14,6,,0.00,0,Fog,18
1952-5-26,90,77,64,65,63,60,93,63,37,30.02,29.96,29.88,15,14,10,15,6,,0.00,0,,109
1952-5-27,73,70,66,71,67,64,100,90,78,29.99,29.94,29.91,15,10,3,16,6,,1.38,0,Fog-Rain-Thunderstorm,103
1952-5-28,75,70,66,66,64,61,100,85,66,30.01,29.97,29.94,15,12,1,16,8,,0.06,,Fog-Rain,32
1952-5-29,77,70,63,63,61,59,93,77,56,30.05,30.00,29.95,15,15,15,15,9,,0.00,0,,12
1952-5-30,84,70,57,63,61,57,100,73,46,29.96,29.89,29.81,15,12,7,10,5,,0.00,0,,156
1952-5-31,87,76,64,68,66,63,100,76,51,29.93,29.88,29.83,15,12,1,12,6,,0.00,0,Fog,169
