
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1964-5-1,84,76,66,71,67,64,100,82,56,29.75,29.70,29.62,15,8,0,17,8,,0.52,0,Fog-Rain,134
1964-5-2,95,79,63,65,57,42,100,62,17,29.77,29.70,29.62,15,8,0,14,7,,0.00,0,Fog,180
1964-5-3,89,76,64,71,65,55,96,71,46,29.80,29.73,29.67,10,8,3,15,9,,0.00,0,Fog,177
1964-5-4,84,78,73,72,71,71,91,82,63,29.88,29.83,29.79,9,6,3,20,10,,0.00,,Fog,142
1964-5-5,79,76,72,74,72,71,100,92,79,29.89,29.85,29.80,10,6,1,21,12,,0.00,,Fog-Rain,160
1964-5-6,75,74,73,74,72,70,97,93,87,29.93,29.88,29.80,10,6,2,15,12,,0.04,,Fog-Rain,160
1964-5-7,80,76,73,74,72,70,96,87,76,29.94,29.89,29.83,10,8,5,23,13,,0.00,,Fog-Rain,170
1964-5-8,87,81,75,72,71,67,90,76,57,29.94,29.86,29.82,10,8,7,21,14,,0.00,,,177
1964-5-9,84,77,70,70,67,64,93,74,57,30.04,29.97,29.92,15,11,10,16,7,,0.00,,Rain,156
1964-5-10,90,80,71,73,69,66,97,74,48,29.98,29.90,29.81,10,9,3,17,10,,0.00,,Fog,174
1964-5-11,86,79,72,70,68,63,93,73,48,29.90,29.84,29.79,15,11,10,15,9,,0.00,,,177
1964-5-12,90,76,63,67,62,58,93,66,39,30.08,29.95,29.89,15,13,10,20,7,,0.00,0,,351
1964-5-13,84,72,60,55,44,36,69,40,17,30.25,30.16,30.09,15,15,15,15,11,,0.00,0,,52
1964-5-14,88,72,57,59,51,44,74,49,31,30.16,30.10,30.01,15,14,10,13,6,,0.00,0,,148
1964-5-15,84,73,62,61,58,54,86,59,38,30.12,30.06,30.00,15,15,10,17,9,,0.00,0,,172
1964-5-16,84,72,60,61,59,55,97,65,36,30.15,30.10,30.06,15,14,8,14,8,,0.00,0,,153
1964-5-17,84,72,61,61,58,53,90,61,33,30.19,30.13,30.07,15,10,8,15,7,,0.00,0,,158
1964-5-18,86,72,59,67,60,54,96,66,38,30.18,30.13,30.06,15,10,6,20,6,,0.00,0,,137
1964-5-19,86,76,66,68,64,57,100,70,40,30.23,30.18,30.12,15,12,3,16,8,,0.08,,Fog,100
1964-5-20,87,76,64,67,63,59,100,67,40,30.24,30.17,30.09,10,9,6,12,5,,0.00,,Fog,148
1964-5-21,79,74,68,67,65,61,90,75,56,30.16,30.11,30.05,15,10,7,12,5,,0.00,0,Rain,154
1964-5-22,80,74,69,73,68,64,97,86,64,30.08,30.03,29.96,10,9,4,13,6,,0.22,0,Fog-Rain,172
1964-5-23,82,74,66,73,69,66,100,86,63,30.01,29.98,29.94,15,10,2,21,8,,0.00,0,Fog-Rain,166
1964-5-24,90,80,70,73,70,67,100,81,46,30.09,30.02,29.98,15,11,6,15,9,,0.46,,Fog-Rain-Thunderstorm,168
1964-5-25,88,80,71,74,70,67,100,82,49,30.14,30.08,30.03,15,12,3,14,6,,0.00,0,Fog,149
1964-5-26,90,80,70,72,69,65,100,75,45,30.08,30.02,29.93,15,12,0,13,7,,0.00,,Fog,167
1964-5-27,91,82,72,72,68,64,97,70,41,30.02,29.97,29.89,15,14,8,14,10,,0.00,,,185
1964-5-28,91,82,72,71,68,65,93,66,42,30.00,29.92,29.83,15,13,8,14,9,,0.00,,,181
1964-5-29,88,79,70,69,66,61,91,68,43,29.92,29.80,29.68,15,12,8,17,8,,0.06,,Rain-Thunderstorm,151
1964-5-30,87,76,66,69,66,61,97,75,46,29.82,29.74,29.67,15,12,8,13,9,,0.49,,Rain-Thunderstorm,140
1964-5-31,73,68,61,66,60,55,96,78,63,30.12,30.01,29.88,15,13,8,20,13,,0.00,0,,12
