
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1964-9-1,96,86,75,74,70,66,91,63,37,30.02,29.97,29.90,15,13,10,13,7,,0.00,0,,181
1964-9-2,96,86,75,73,68,64,82,58,35,30.00,29.95,29.88,15,10,8,13,7,,0.00,0,,172
1964-9-3,95,85,75,75,70,65,87,60,37,30.02,29.96,29.89,10,10,8,14,9,,0.00,0,,175
1964-9-4,96,86,75,75,70,63,94,65,33,30.04,29.96,29.88,15,10,5,14,5,,0.00,0,,163
1964-9-5,95,84,73,76,69,61,94,66,32,29.98,29.92,29.82,10,10,10,16,6,,0.00,0,,154
1964-9-6,90,82,73,72,69,64,90,74,42,29.93,29.89,29.82,15,10,7,14,6,,0.48,0,Rain-Thunderstorm,150
1964-9-7,93,83,73,74,71,67,96,73,42,30.01,29.94,29.89,15,12,3,14,5,,0.00,0,Fog,125
1964-9-8,96,86,75,74,70,66,90,69,37,30.02,29.96,29.89,15,12,8,10,6,,0.00,0,Rain,172
1964-9-9,96,84,73,74,69,65,90,65,38,30.03,29.96,29.88,15,11,10,14,4,,0.00,0,,127
1964-9-10,95,85,75,75,70,65,94,65,37,29.99,29.92,29.84,15,12,8,10,6,,0.00,0,,173
1964-9-11,96,86,75,74,71,68,87,65,40,29.97,29.92,29.86,15,12,10,13,7,,0.02,0,Rain-Thunderstorm,233
1964-9-12,84,78,72,70,65,60,81,65,46,30.07,30.02,29.93,10,10,10,20,13,,0.00,0,Rain,23
1964-9-13,88,76,64,60,47,43,60,37,21,30.14,30.06,29.98,15,13,10,13,10,,0.00,0,,52
1964-9-14,89,80,70,56,50,47,51,40,27,30.04,29.99,29.92,15,10,10,14,6,,0.00,,,97
1964-9-15,87,78,69,70,60,50,70,54,38,29.99,29.94,29.86,15,12,10,14,6,,0.00,,Rain,126
1964-9-16,84,78,71,75,73,70,96,86,69,29.94,29.90,29.82,15,10,3,16,10,,2.15,,Rain-Thunderstorm,166
1964-9-17,81,76,70,70,67,65,97,80,58,30.02,29.95,29.91,15,11,7,16,8,,0.05,0,Rain-Thunderstorm,41
1964-9-18,86,78,69,74,71,68,97,83,63,29.99,29.94,29.87,15,11,3,12,6,,0.00,0,Fog,193
1964-9-19,91,84,77,76,74,69,96,79,48,29.95,29.90,29.84,15,12,7,18,9,,0.00,,,171
1964-9-20,88,82,75,76,74,70,97,81,55,29.97,29.92,29.89,15,12,10,15,9,,0.00,,,155
1964-9-21,84,80,75,77,74,71,97,85,67,30.03,29.99,29.95,15,12,4,15,7,,0.05,0,Fog-Rain-Thunderstorm,148
1964-9-22,86,80,73,75,74,71,97,83,63,30.04,29.99,29.92,10,8,2,13,6,,0.00,,Fog,142
1964-9-23,89,81,73,75,71,63,96,77,42,30.04,29.98,29.92,10,9,4,12,5,,0.00,,Fog-Rain-Thunderstorm,73
1964-9-24,77,73,66,72,68,64,91,84,73,30.15,30.08,30.01,15,11,8,20,11,,0.00,0,Rain,39
1964-9-25,84,74,64,72,63,57,91,69,51,30.16,30.10,30.02,15,10,10,14,8,,0.16,0,Rain,92
1964-9-26,84,78,72,73,71,68,93,83,67,30.05,29.99,29.92,15,12,8,16,9,,0.02,,Rain,150
1964-9-27,75,68,60,75,66,56,97,88,78,30.14,30.05,29.96,15,10,2,18,10,,2.54,,Fog-Rain-Thunderstorm,36
1964-9-28,72,66,60,63,58,53,87,76,66,30.14,30.07,30.00,15,14,10,16,12,,0.00,,Rain,32
1964-9-29,79,72,64,68,65,62,96,85,69,30.05,30.01,29.97,15,10,6,12,5,,0.29,0,Fog-Rain,90
1964-9-30,78,73,66,68,65,63,96,83,64,30.07,30.02,29.99,15,10,7,14,7,,0.00,0,,46
