
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1949-9-1,91,80,70,70,67,65,91,65,44,30.08,30.01,29.94,15,13,10,10,6,,0.00,0,,14
1949-9-2,93,83,73,74,71,69,96,70,47,30.02,29.96,29.88,15,15,15,12,6,,0.00,0,,121
1949-9-3,93,83,73,74,71,67,97,69,41,29.95,29.88,29.79,15,12,10,17,8,,0.00,0,,139
1949-9-4,95,83,71,74,70,67,100,68,41,29.88,29.84,29.79,15,14,10,10,5,,0.00,0,,133
1949-9-5,95,82,70,74,70,68,93,67,41,29.95,29.90,29.86,15,15,10,12,3,,0.00,0,,114
1949-9-6,96,84,73,74,72,68,96,68,40,30.01,29.94,29.88,15,14,10,14,5,,0.00,0,,164
1949-9-7,96,86,75,74,72,70,91,73,43,30.02,29.96,29.89,15,14,10,20,5,,0.00,0,Rain,175
1949-9-8,97,85,73,74,72,70,100,73,41,29.99,29.94,29.87,15,14,10,16,6,,0.00,0,Rain-Thunderstorm,183
1949-9-9,84,78,72,75,73,71,100,89,67,30.03,29.99,29.94,15,12,0,17,8,,3.65,0,Rain-Thunderstorm,33
1949-9-10,86,80,73,73,71,69,91,81,63,30.01,29.96,29.88,15,10,7,14,9,,0.00,0,,93
1949-9-11,93,83,73,75,73,70,97,77,47,29.95,29.91,29.86,15,13,10,16,8,,0.00,0,,165
1949-9-12,95,85,75,76,72,67,97,69,42,29.99,29.93,29.87,15,15,10,16,10,,0.00,0,,175
1949-9-13,95,84,70,75,71,62,100,73,41,30.02,29.96,29.90,15,15,10,23,8,,0.00,0,,157
1949-9-14,90,77,64,70,65,59,90,71,50,30.06,30.00,29.93,15,12,10,12,7,,0.00,0,,23
1949-9-15,84,76,68,72,66,63,87,72,58,30.03,29.97,29.90,15,13,10,14,10,,0.00,0,,40
1949-9-16,82,77,72,75,72,70,97,85,65,29.95,29.90,29.85,15,12,4,7,4,,0.12,0,Rain,253
1949-9-17,93,83,73,75,72,66,100,74,40,29.94,29.89,29.82,15,13,10,18,8,,0.00,0,,168
1949-9-18,95,84,73,77,73,68,96,76,46,30.02,29.97,29.92,15,12,10,20,9,,0.00,0,,171
1949-9-19,87,78,69,75,71,68,100,83,63,30.13,30.06,30.01,15,12,6,12,4,,0.00,0,Fog-Rain-Thunderstorm,26
1949-9-20,90,81,72,73,69,64,93,72,42,30.07,30.01,29.93,15,13,10,13,7,,0.00,0,,33
1949-9-21,89,78,68,68,63,60,82,62,39,30.03,29.97,29.90,15,13,10,22,9,,0.00,0,,34
1949-9-22,89,78,68,67,62,54,87,61,30,30.02,29.97,29.93,15,15,15,22,11,,0.00,0,,17
1949-9-23,88,78,68,63,58,48,76,52,36,30.08,30.03,29.99,15,15,15,20,11,,0.00,0,,20
1949-9-24,82,70,59,48,46,42,62,42,26,30.16,30.08,30.01,15,15,15,15,10,,0.00,0,,38
1949-9-25,82,70,57,54,50,47,77,51,28,30.05,30.01,29.94,15,15,15,15,7,,0.00,0,,56
1949-9-26,88,77,66,68,62,55,79,61,48,30.06,30.00,29.95,15,15,15,12,6,,0.00,0,Rain,66
1949-9-27,91,80,68,70,68,66,96,71,46,30.04,29.99,29.93,15,12,10,12,3,,0.00,0,Rain-Thunderstorm,21
1949-9-28,93,80,66,68,64,57,97,61,31,29.99,29.95,29.88,15,12,10,13,4,,0.00,0,,358
1949-9-29,81,72,62,55,45,42,50,41,27,30.14,30.06,29.99,15,15,15,18,12,,0.00,0,,35
1949-9-30,78,66,54,47,44,41,74,49,28,30.18,30.12,30.07,15,15,15,13,6,,0.00,0,,77
