
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1959-1-1,59,42,25,32,27,21,92,64,31,30.15,29.96,29.81,15,15,15,14,5,,0.00,0,,191
1959-1-2,66,50,34,41,35,29,82,60,37,29.80,29.71,29.62,15,14,10,20,10,,0.00,0,,177
1959-1-3,45,36,24,39,22,12,89,69,52,30.24,30.01,29.76,15,15,15,21,17,,0.00,0,,356
1959-1-4,32,24,15,13,8,-1,68,54,32,30.60,30.45,30.26,15,14,10,22,18,,0.00,0,,355
1959-1-5,37,30,23,22,15,8,63,54,45,30.63,30.54,30.46,15,15,10,16,11,,0.00,,,37
1959-1-6,41,38,35,41,33,18,100,82,46,30.44,30.30,30.19,15,6,0,7,3,,0.00,,Fog-Rain,43
1959-1-7,59,50,41,56,49,41,100,98,89,30.17,30.12,30.06,10,2,0,7,1,,0.11,,Fog,172
1959-1-8,57,48,39,53,35,31,100,62,39,30.42,30.33,30.17,15,15,10,20,11,,0.00,0,,328
1959-1-9,46,38,30,32,28,26,82,73,53,30.58,30.50,30.44,15,10,5,20,10,,0.00,0,,346
1959-1-10,55,40,26,35,29,23,88,69,43,30.54,30.46,30.37,15,8,3,13,7,,0.00,0,,213
1959-1-11,64,50,36,53,46,33,100,86,63,30.39,30.33,30.27,10,5,0,14,6,,0.00,0,Fog,177
1959-1-12,64,60,57,62,58,54,100,95,89,30.37,30.31,30.28,10,5,1,9,7,,0.08,,Fog-Rain,160
1959-1-13,66,62,59,61,60,59,100,93,79,30.30,30.20,30.13,10,5,0,15,7,,0.01,,Fog-Rain,165
1959-1-14,75,68,61,61,60,57,100,82,52,30.10,29.98,29.88,15,11,2,24,11,,0.00,0,Fog-Rain,0
1959-1-15,64,50,37,62,42,21,93,68,51,30.35,30.03,29.83,15,12,7,23,12,,0.00,0,,328
1959-1-16,50,40,30,29,25,21,76,59,39,30.39,30.26,30.12,15,15,15,16,9,,0.00,0,,306
1959-1-17,61,46,30,43,34,27,88,68,49,30.28,30.15,30.08,15,15,15,15,5,,0.00,,,182
1959-1-18,63,49,35,52,42,30,93,77,57,30.28,30.16,29.96,15,14,8,18,8,,0.00,0,,234
1959-1-19,71,63,55,61,58,53,93,82,61,29.94,29.84,29.75,15,12,8,20,12,,0.00,,,182
1959-1-20,78,71,64,64,61,58,96,78,50,29.74,29.57,29.45,15,13,10,18,14,,0.00,,,170
1959-1-21,46,37,28,40,20,14,77,56,33,30.49,30.13,29.66,15,15,10,28,19,,0.00,0,Snow,330
1959-1-22,48,34,21,21,16,11,75,50,26,30.54,30.44,30.34,15,15,15,15,8,,0.00,0,,171
1959-1-23,57,44,30,46,34,22,89,71,55,30.48,30.42,30.38,15,12,10,17,5,,0.00,,,121
1959-1-24,59,54,48,53,47,43,90,78,67,30.41,30.33,30.25,10,10,10,14,8,,0.00,,Rain,123
1959-1-25,66,58,51,55,53,50,97,83,63,30.27,30.12,29.97,15,11,3,17,8,,0.00,0,Fog,191
1959-1-26,64,58,48,57,53,40,100,85,69,30.06,29.96,29.91,10,6,1,20,8,,0.00,,Fog,170
1959-1-27,46,42,39,38,33,31,79,69,58,30.27,30.20,30.10,10,9,7,23,16,,0.00,,Rain,354
1959-1-28,54,48,41,47,38,31,89,73,62,30.23,30.14,30.05,10,9,7,13,7,,0.00,,Rain,144
1959-1-29,68,60,51,63,56,43,100,89,50,30.15,30.04,29.99,10,6,0,13,8,,0.00,,Fog-Rain,180
1959-1-30,61,52,43,43,40,34,97,74,36,30.35,30.27,30.15,15,12,7,17,14,,0.10,,Rain,2
1959-1-31,52,46,39,48,41,36,93,85,77,30.38,30.31,30.24,15,9,3,14,9,,0.12,,Fog-Rain,15
