
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1964-4-1,71,68,64,63,61,59,90,82,73,30.14,29.99,29.85,10,9,4,23,15,,0.00,,Fog-Rain,182
1964-4-2,73,70,66,67,65,62,87,84,79,29.84,29.72,29.64,10,10,7,23,16,,0.00,,,184
1964-4-3,86,78,69,67,66,65,90,74,53,29.80,29.68,29.60,10,10,8,23,17,,0.00,0,,179
1964-4-4,73,72,70,70,69,68,97,93,87,29.83,29.78,29.72,10,8,2,18,13,,0.02,,Fog-Rain,164
1964-4-5,80,70,59,69,51,37,97,62,22,29.89,29.80,29.70,15,13,7,23,10,,0.09,0,Rain,334
1964-4-6,82,66,51,66,57,45,87,68,49,29.80,29.74,29.66,15,12,10,16,7,,0.00,0,,215
1964-4-7,70,64,57,68,53,35,100,68,42,30.17,29.93,29.74,15,8,0,26,11,,0.00,,Fog,354
1964-4-8,59,54,50,36,32,27,56,43,32,30.39,30.31,30.17,15,12,10,25,19,,0.00,,,13
1964-4-9,71,58,44,34,30,25,63,39,19,30.40,30.31,30.20,15,13,10,14,7,,0.00,0,,74
1964-4-10,75,60,46,54,42,32,83,53,22,30.25,30.16,30.05,15,13,10,17,6,,0.00,0,,178
1964-4-11,81,69,57,68,62,54,100,84,58,30.07,29.95,29.85,15,8,1,17,10,,0.02,,Fog-Rain,171
1964-4-12,84,76,69,69,66,65,93,78,53,29.87,29.81,29.75,15,11,7,15,11,,0.00,,,182
1964-4-13,78,66,55,67,43,40,90,46,27,30.14,30.02,29.89,10,6,2,21,15,,0.07,0,Rain-Thunderstorm,35
1964-4-14,81,67,53,45,41,38,69,42,23,30.27,30.20,30.10,10,10,10,17,11,,0.00,0,,30
1964-4-15,82,68,53,58,47,41,73,48,27,30.35,30.25,30.14,15,13,7,18,8,,0.00,0,,141
1964-4-16,72,68,64,66,63,60,90,82,73,30.19,30.11,30.02,15,10,8,20,12,,0.03,0,Rain,166
1964-4-17,81,72,62,68,65,60,93,82,65,30.05,29.99,29.89,15,11,8,21,11,,0.14,,Rain-Thunderstorm,181
1964-4-18,82,76,69,69,67,65,93,77,56,30.08,30.02,29.96,10,10,7,17,11,,0.00,,,174
1964-4-19,82,76,70,68,66,65,87,74,56,30.05,29.99,29.93,15,12,10,17,13,,0.00,,,167
1964-4-20,82,76,71,68,66,64,87,74,58,29.98,29.93,29.87,15,13,10,21,14,,0.00,,,177
1964-4-21,80,76,71,68,67,66,87,77,64,29.91,29.86,29.80,15,12,10,18,12,,0.00,,,168
1964-4-22,82,76,71,71,67,63,93,75,51,29.86,29.79,29.70,10,9,4,23,11,,0.00,,Fog,166
1964-4-23,87,79,71,69,67,64,93,72,48,29.81,29.77,29.71,15,10,7,20,11,,0.00,,,165
1964-4-24,86,80,73,72,70,68,91,77,55,29.86,29.78,29.70,10,10,7,16,10,,0.00,0,,178
1964-4-25,79,74,69,70,68,60,93,80,58,29.80,29.73,29.66,15,12,7,21,11,,0.15,,Rain-Thunderstorm,175
1964-4-26,81,72,63,70,55,40,93,61,24,29.66,29.61,29.54,15,11,1,21,10,,0.95,0,Fog-Rain-Thunderstorm,261
1964-4-27,87,73,59,55,50,44,67,45,25,29.70,29.64,29.60,15,10,10,16,8,,0.00,0,,221
1964-4-28,82,71,60,52,45,38,72,43,22,29.92,29.81,29.65,10,8,5,21,10,,0.00,0,,15
1964-4-29,75,66,57,55,48,41,70,52,41,30.01,29.92,29.84,15,11,8,13,9,,0.00,,,49
1964-4-30,77,67,57,65,58,53,89,71,48,29.86,29.80,29.72,15,10,5,14,7,,0.00,,,109
