
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1972-12-1,64,48,32,41,35,30,92,65,33,30.27,30.20,30.10,15,14,10,17,6,,0.00,0,,197
1972-12-2,72,58,43,55,49,41,96,77,55,30.13,30.04,29.97,15,10,1,20,6,,0.00,0,Fog,192
1972-12-3,79,68,57,61,58,55,93,77,50,29.98,29.93,29.86,15,12,5,12,8,,0.00,0,Fog,195
1972-12-4,51,44,37,39,34,32,83,78,63,30.09,30.01,29.95,15,10,5,18,14,,0.00,,Fog,26
1972-12-5,70,54,37,61,50,37,97,92,73,29.90,29.79,29.66,9,3,0,15,6,,0.00,,Fog,180
1972-12-6,41,34,28,33,19,14,73,54,39,30.38,30.28,30.05,15,15,15,25,21,,0.00,,,16
1972-12-7,35,32,30,32,23,15,92,68,52,30.38,30.23,30.11,15,9,0,16,11,,0.03,,Fog-Rain,38
1972-12-8,52,44,36,47,41,34,93,90,83,30.10,30.03,29.97,5,2,0,9,6,,0.00,,Fog,73
1972-12-9,46,44,43,45,43,41,97,94,90,30.08,30.03,29.98,10,3,0,10,8,,0.00,,Fog,31
1972-12-10,45,38,28,44,32,25,97,89,85,30.35,30.23,30.05,10,4,1,22,15,,0.02,,Fog-Rain,17
1972-12-11,32,30,28,30,27,25,92,89,85,30.31,30.20,30.06,7,4,1,13,10,,0.00,,Fog-Rain,21
1972-12-12,55,44,33,38,33,31,92,76,40,30.26,30.13,30.05,15,9,2,18,9,,0.05,,Fog-Rain,346
1972-12-13,45,39,33,32,29,25,76,67,53,30.32,30.26,30.17,15,15,15,15,10,,0.00,,,33
1972-12-14,42,40,39,39,36,33,89,81,70,30.19,30.11,30.02,15,10,3,20,11,,0.11,,Fog-Rain-Thunderstorm,31
1972-12-15,45,39,33,31,26,19,79,63,46,30.74,30.48,30.23,15,15,15,25,19,,0.00,0,,356
1972-12-16,46,37,28,20,15,9,64,44,25,30.83,30.77,30.71,15,15,15,13,10,,0.00,0,,15
1972-12-17,54,38,21,32,24,16,82,59,38,30.73,30.64,30.51,15,15,15,10,4,,0.00,0,,150
1972-12-18,57,48,41,56,43,33,96,86,73,30.50,30.33,30.19,15,7,0,7,4,,0.00,,Fog,157
1972-12-19,70,64,57,58,55,50,93,77,49,30.19,30.11,29.99,15,10,5,10,7,,0.00,,Fog,219
1972-12-20,66,59,52,55,52,39,97,80,48,29.94,29.77,29.65,15,7,0,15,3,,0.00,0,Fog,195
1972-12-21,61,54,48,39,36,29,69,51,34,29.97,29.87,29.76,15,15,15,26,21,,0.00,0,,337
1972-12-22,64,50,36,33,32,30,79,54,29,29.98,29.92,29.84,15,14,10,13,9,,0.00,0,,245
1972-12-23,77,59,41,37,33,31,70,43,19,30.04,29.88,29.82,15,14,10,15,9,,0.00,0,,231
1972-12-24,64,55,46,37,36,34,63,51,37,30.25,30.19,30.12,15,15,15,16,11,,0.00,0,,358
1972-12-25,63,50,37,41,37,33,86,65,41,30.21,30.17,30.08,15,15,15,9,4,,0.00,0,,196
1972-12-26,60,53,46,41,31,24,61,46,25,30.41,30.33,30.22,15,15,15,20,12,,0.00,0,,10
1972-12-27,63,48,34,32,28,27,82,54,26,30.36,30.25,30.13,15,15,15,13,6,,0.00,0,,239
1972-12-28,66,54,41,58,42,27,75,65,46,30.07,29.96,29.82,15,15,15,18,8,,0.00,,,170
1972-12-29,72,68,64,62,61,61,90,79,68,29.81,29.71,29.61,15,12,10,23,13,,0.00,,,183
1972-12-30,69,63,52,54,33,26,80,39,21,29.97,29.86,29.75,15,14,7,16,13,,0.00,0,Rain,345
1972-12-31,60,48,37,31,29,28,73,47,30,30.14,30.08,30.00,15,15,15,13,9,,0.00,0,,64
