
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1963-4-1,82,72,63,63,59,53,93,68,37,30.09,30.03,29.96,15,13,10,20,11,,0.00,,,162
1963-4-2,82,74,66,64,60,56,81,65,39,30.07,30.01,29.93,15,14,10,21,16,,0.00,,,167
1963-4-3,77,72,66,65,62,54,93,74,58,30.19,30.11,30.03,15,10,7,15,10,,0.00,,Rain,198
1963-4-4,69,58,48,50,47,41,97,73,39,30.32,30.23,30.16,15,10,4,20,15,,0.69,,Fog-Rain,27
1963-4-5,55,52,48,52,51,48,100,94,89,30.13,30.00,29.89,15,7,1,13,9,,2.70,,Fog-Rain,23
1963-4-6,68,60,51,51,48,46,97,72,45,29.98,29.93,29.88,15,14,10,18,10,,0.00,0,,342
1963-4-7,75,60,46,56,50,44,93,66,43,29.94,29.86,29.75,15,14,10,18,7,,0.00,0,,187
1963-4-8,82,70,57,68,62,53,90,77,58,29.78,29.72,29.63,15,10,4,17,11,,0.00,0,Fog,184
1963-4-9,97,80,64,71,67,64,100,71,36,29.70,29.64,29.58,15,7,0,10,7,,0.00,0,Fog,179
1963-4-10,93,80,68,71,67,59,96,68,31,29.72,29.66,29.61,15,10,4,10,6,,0.00,,Fog,169
1963-4-11,87,78,69,72,67,59,93,74,54,29.86,29.73,29.68,10,9,6,17,8,,0.00,,Fog-Rain-Thunderstorm,154
1963-4-12,81,70,60,59,51,48,72,54,31,30.19,30.06,29.90,15,12,10,22,17,,0.00,0,,20
1963-4-13,80,68,57,50,46,38,72,46,22,30.30,30.22,30.17,15,14,10,12,8,,0.00,0,,98
1963-4-14,84,70,55,53,46,40,69,45,23,30.23,30.15,30.06,15,14,10,17,8,,0.00,0,,176
1963-4-15,77,68,60,65,61,54,93,76,66,30.10,29.95,29.81,15,10,4,21,9,,0.00,0,Fog,163
1963-4-16,84,76,68,66,63,57,84,68,50,29.87,29.82,29.76,10,10,6,21,14,,0.00,,,171
1963-4-17,86,77,68,66,64,62,84,69,48,29.90,29.85,29.78,15,10,7,22,15,,0.00,0,,173
1963-4-18,86,78,70,67,64,62,84,67,48,29.83,29.77,29.68,10,9,5,23,17,,0.00,,,173
1963-4-19,84,75,66,69,51,26,85,52,13,29.91,29.82,29.69,15,11,4,15,10,,0.00,0,Rain,43
1963-4-20,84,72,59,68,60,49,81,66,51,29.95,29.89,29.82,15,12,10,14,6,,0.00,0,,176
1963-4-21,87,78,70,71,67,62,91,75,51,29.92,29.86,29.78,10,8,3,16,8,,0.00,,Fog,164
1963-4-22,93,82,72,69,67,66,84,67,44,29.86,29.81,29.73,10,9,7,15,11,,0.00,0,,176
1963-4-23,80,73,66,68,63,56,96,77,54,30.02,29.95,29.88,10,9,7,18,7,,0.00,,,52
1963-4-24,81,72,64,68,64,58,93,78,60,30.02,29.95,29.86,10,8,5,13,9,,0.02,,Fog-Rain,110
1963-4-25,91,80,69,69,67,65,93,72,47,29.98,29.94,29.88,10,10,7,15,9,,0.00,,,172
1963-4-26,86,78,70,69,67,64,97,73,49,30.01,29.94,29.86,10,9,7,16,10,,0.00,,,150
1963-4-27,82,76,71,69,67,65,90,75,58,29.92,29.86,29.78,10,9,7,17,11,,0.00,,,161
1963-4-28,82,76,70,70,68,63,97,76,54,29.88,29.82,29.75,15,9,5,21,12,,0.00,,Fog-Rain-Thunderstorm,167
1963-4-29,89,80,69,71,68,60,93,74,41,30.03,29.91,29.86,15,7,2,13,8,,0.00,,Fog,175
1963-4-30,80,71,62,55,49,44,65,47,29,30.20,30.13,30.06,15,15,10,22,12,,0.00,0,,18
