
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1971-5-1,81,68,55,53,51,48,86,57,31,30.21,30.12,30.03,15,14,10,9,6,,0.00,0,,125
1971-5-2,89,74,60,56,51,44,86,47,21,30.08,30.03,29.95,15,13,7,13,5,,0.00,0,,196
1971-5-3,88,74,61,51,49,47,63,41,24,30.06,30.01,29.93,15,15,15,13,8,,0.00,0,,173
1971-5-4,84,74,64,63,60,58,87,66,41,30.00,29.91,29.78,15,12,4,18,11,,0.00,,Fog,167
1971-5-5,87,80,72,70,67,64,79,68,49,29.78,29.69,29.57,15,9,7,20,12,,0.00,,,171
1971-5-6,81,76,72,71,69,64,87,79,69,29.78,29.70,29.65,8,7,6,15,11,,0.06,,Rain-Thunderstorm,167
1971-5-7,87,80,72,72,69,66,96,74,51,29.88,29.83,29.75,8,6,2,14,7,,0.00,,Fog,107
1971-5-8,82,78,73,71,70,69,87,76,65,30.01,29.92,29.84,7,5,2,13,7,,0.00,,Fog,103
1971-5-9,82,76,70,70,67,62,84,75,58,29.88,29.82,29.75,10,8,7,20,11,,0.00,,Rain,160
1971-5-10,89,81,73,71,70,68,87,72,52,29.80,29.77,29.70,8,7,6,12,9,,0.00,,Fog,158
1971-5-11,73,68,62,62,61,59,93,81,64,30.02,29.92,29.85,15,10,5,14,6,,0.23,0,Rain-Thunderstorm,342
1971-5-12,75,68,60,57,49,41,87,57,31,30.00,29.93,29.87,15,14,10,23,14,,0.00,0,,354
1971-5-13,75,64,54,48,39,33,80,43,22,30.01,29.95,29.91,15,14,10,13,9,,0.00,0,,9
1971-5-14,80,64,48,44,43,41,83,46,26,30.01,29.95,29.89,15,15,15,8,3,,0.00,0,,83
1971-5-15,87,71,55,55,50,45,75,47,27,29.99,29.94,29.87,15,15,15,12,5,,0.00,0,,164
1971-5-16,89,76,64,62,58,54,90,58,32,29.99,29.93,29.84,15,12,4,17,11,,0.00,0,Fog,170
1971-5-17,91,78,64,62,61,59,90,63,34,29.90,29.80,29.69,15,13,5,20,13,,0.00,0,Fog,176
1971-5-18,88,79,70,62,61,60,73,58,39,29.78,29.74,29.69,15,14,10,20,14,,0.00,,,175
1971-5-19,84,78,71,66,55,47,79,50,37,30.03,29.93,29.83,15,13,10,16,11,,0.00,,,50
1971-5-20,82,74,66,60,56,50,81,55,39,30.10,30.02,29.97,15,15,15,16,11,,0.00,0,,80
1971-5-21,84,76,69,68,66,62,90,72,55,30.05,29.97,29.88,15,10,4,15,8,,0.00,,Fog,149
1971-5-22,89,81,73,68,68,67,82,68,48,29.88,29.78,29.67,15,14,10,20,14,,0.00,,,175
1971-5-23,91,83,75,69,68,67,79,66,47,29.76,29.68,29.59,15,14,10,21,15,,0.00,,,176
1971-5-24,82,74,66,68,58,50,90,62,35,29.94,29.83,29.68,15,13,10,17,13,,0.02,0,Rain,17
1971-5-25,86,72,59,67,61,54,83,65,49,30.04,29.99,29.93,15,15,15,14,7,,0.00,0,,121
1971-5-26,89,80,71,69,66,64,87,67,45,30.06,30.00,29.92,15,13,7,15,7,,0.00,,,163
1971-5-27,91,82,72,69,68,64,91,67,41,30.08,30.00,29.92,15,13,4,14,7,,0.00,,Fog,163
1971-5-28,91,80,70,68,65,63,78,61,42,30.02,29.95,29.84,15,14,10,14,7,,0.00,,,170
1971-5-29,86,80,73,69,66,62,85,65,44,29.92,29.85,29.75,15,14,10,16,10,,0.00,,,154
1971-5-30,84,78,71,68,67,66,90,68,55,29.85,29.82,29.79,15,11,10,13,11,,0.00,,,170
1971-5-31,87,81,75,71,70,67,84,71,57,29.91,29.87,29.81,10,10,7,14,10,,0.00,,Rain,168
