
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1959-7-1,93,83,73,73,71,68,94,70,44,30.06,30.00,29.95,15,12,7,13,8,,0.00,0,,163
1959-7-2,95,84,73,73,68,60,91,63,32,30.15,30.10,30.05,15,11,7,9,5,,0.00,0,,197
1959-7-3,96,84,73,69,65,60,81,54,30,30.12,30.06,29.97,10,10,8,14,4,,0.00,0,,192
1959-7-4,96,84,71,70,67,64,84,59,37,30.01,29.94,29.84,15,12,8,15,8,,0.00,0,,177
1959-7-5,95,84,73,72,70,65,91,65,40,29.96,29.91,29.85,15,13,10,15,9,,0.00,0,,170
1959-7-6,95,85,75,73,71,68,91,65,41,30.03,29.98,29.93,15,12,8,13,9,,0.00,0,,173
1959-7-7,95,85,75,73,70,67,90,66,41,30.08,30.02,29.95,15,12,10,15,9,,0.00,0,,168
1959-7-8,96,86,75,74,70,63,94,64,36,30.05,30.00,29.93,15,12,10,12,8,,0.00,0,,162
1959-7-9,97,86,75,72,70,65,90,66,35,30.13,30.08,30.01,15,11,10,23,6,,0.01,0,Rain-Thunderstorm,117
1959-7-10,96,84,73,72,69,65,93,63,37,30.09,30.02,29.91,15,10,8,13,4,,0.00,0,,30
1959-7-11,95,86,77,73,71,68,88,64,41,30.00,29.95,29.88,15,11,8,13,6,,0.00,,Rain-Thunderstorm,264
1959-7-12,93,82,72,71,69,64,93,66,37,29.99,29.95,29.90,15,11,10,12,5,,0.00,0,,226
1959-7-13,93,83,73,72,70,68,87,72,44,30.06,30.00,29.96,15,10,7,20,4,,0.00,,,149
1959-7-14,95,84,73,73,71,66,96,72,41,30.05,29.99,29.92,15,12,7,18,6,,0.00,0,,151
1959-7-15,95,85,75,74,71,65,96,68,38,30.03,29.97,29.88,15,13,8,15,9,,0.00,0,,164
1959-7-16,96,86,75,74,71,65,94,65,37,30.02,29.96,29.88,15,14,10,16,10,,0.00,0,,170
1959-7-17,96,84,73,72,68,62,93,61,32,30.02,29.95,29.87,15,12,8,14,8,,0.00,0,,166
1959-7-18,97,85,73,72,69,64,93,63,35,29.95,29.91,29.84,15,12,6,14,10,,0.00,0,,178
1959-7-19,93,84,75,74,71,66,94,67,40,30.00,29.93,29.87,15,13,10,17,9,,0.00,,Rain,161
1959-7-20,93,82,71,74,71,66,100,74,41,30.01,29.95,29.87,15,14,1,17,7,,1.40,,Rain-Thunderstorm,131
1959-7-21,91,82,72,75,72,69,100,83,52,30.01,29.96,29.90,15,12,6,18,7,,1.46,,Rain-Thunderstorm,116
1959-7-22,93,83,73,75,72,69,97,73,44,30.03,29.97,29.91,15,14,10,12,3,,0.00,0,,186
1959-7-23,97,86,75,74,71,68,91,65,40,30.00,29.94,29.87,15,14,10,12,4,,0.00,0,,79
1959-7-24,91,82,73,76,72,70,97,78,52,29.98,29.92,29.87,15,13,5,16,9,,0.11,,Rain,6
1959-7-25,87,80,73,72,70,68,93,78,55,29.91,29.88,29.84,15,14,10,28,12,,0.00,,Rain,350
1959-7-26,93,82,71,70,66,64,87,65,38,29.93,29.88,29.86,15,15,15,14,8,,0.00,0,,292
1959-7-27,93,83,73,74,72,69,100,75,45,29.95,29.90,29.85,15,13,7,23,8,,0.37,0,Rain-Thunderstorm,171
1959-7-28,93,83,73,76,72,69,100,74,45,29.97,29.92,29.87,15,12,7,15,7,,0.11,0,,154
1959-7-29,93,84,75,75,73,69,94,76,44,30.08,30.02,29.95,15,14,7,14,8,,0.00,0,Rain-Thunderstorm,142
1959-7-30,93,82,72,74,72,70,97,73,47,30.17,30.12,30.06,15,14,10,13,5,,0.00,0,Rain-Thunderstorm,127
1959-7-31,96,84,73,74,71,66,97,65,37,30.17,30.09,30.00,15,15,10,8,4,,0.00,0,,157
