
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1958-2-1,70,54,39,33,29,23,79,45,17,30.29,30.21,30.14,15,14,10,14,7,,0.00,0,,299
1958-2-2,66,52,37,31,27,20,79,46,17,30.29,30.23,30.19,15,15,15,12,7,,0.00,0,,358
1958-2-3,60,48,36,41,31,25,79,54,33,30.37,30.27,30.19,15,15,15,16,8,,0.00,,,102
1958-2-4,66,58,50,58,52,41,93,78,66,30.18,30.06,29.95,15,11,8,17,11,,0.00,,,173
1958-2-5,75,69,63,62,60,58,93,82,55,29.96,29.88,29.81,10,10,10,15,11,,0.00,0,,184
1958-2-6,63,54,46,58,43,34,90,64,46,30.13,29.93,29.83,10,10,9,21,10,,0.00,0,,302
1958-2-7,53,44,35,32,28,22,82,57,37,30.37,30.28,30.14,15,11,10,21,13,,0.00,0,,347
1958-2-8,59,44,30,43,27,18,71,52,32,30.36,30.27,30.19,15,13,9,14,7,,0.00,0,,85
1958-2-9,50,46,39,47,45,40,100,96,83,30.25,30.19,30.14,10,6,1,13,10,,0.06,,Fog-Rain,67
1958-2-10,39,38,36,40,37,34,100,94,86,30.18,30.14,30.11,10,7,3,18,13,,0.06,,Fog-Rain,12
1958-2-11,37,36,34,34,33,30,100,88,76,30.20,30.15,30.07,10,7,2,18,12,,0.06,,Fog-Rain-Snow,8
1958-2-12,36,32,28,32,26,23,96,80,61,30.44,30.34,30.18,10,7,2,18,13,,0.02,0,Snow,335
1958-2-13,45,34,23,36,27,21,92,74,53,30.36,30.18,29.95,10,10,8,26,9,,0.00,0,,171
1958-2-14,64,52,41,48,39,31,100,76,40,30.10,29.89,29.73,15,11,0,22,11,,0.03,0,Fog-Rain,293
1958-2-15,50,40,30,31,27,22,89,64,39,30.28,30.18,30.10,15,15,15,16,10,,0.00,0,,347
1958-2-16,52,39,26,33,25,19,81,63,40,30.32,30.22,30.07,15,15,15,12,9,,0.00,0,,40
1958-2-17,44,40,37,35,32,29,83,70,60,30.31,30.23,30.11,15,10,7,17,10,,0.00,,Rain,28
1958-2-18,46,44,41,41,36,31,100,79,67,30.35,30.29,30.23,10,7,2,12,6,,0.00,,Fog-Rain,95
1958-2-19,44,42,39,41,39,38,100,93,79,30.36,30.31,30.27,7,3,0,14,9,,0.01,,Fog,62
1958-2-20,57,49,41,49,41,36,96,79,55,30.34,30.29,30.24,10,8,2,13,8,,0.05,,Fog-Rain,68
1958-2-21,52,48,44,52,47,41,100,94,80,30.31,30.24,30.17,10,4,2,16,8,,2.91,,Fog-Rain,44
1958-2-22,55,53,51,55,53,51,100,99,96,30.19,30.11,30.04,10,6,1,20,11,,3.00,,Fog-Rain,22
1958-2-23,55,53,51,52,50,49,100,93,83,30.13,30.06,30.01,10,7,2,12,8,,0.01,,Fog-Rain,351
1958-2-24,69,56,44,55,50,44,100,82,49,30.02,29.96,29.89,15,12,7,12,4,,0.00,0,,235
1958-2-25,66,59,52,58,56,52,100,88,70,29.94,29.83,29.68,15,8,0,18,7,,0.00,0,Fog,182
1958-2-26,75,67,57,60,49,33,100,64,22,29.65,29.43,29.29,15,10,3,34,15,,0.00,0,Fog,232
1958-2-27,69,61,51,41,30,20,53,34,16,29.74,29.62,29.49,15,11,7,21,11,,0.00,0,,266
1958-2-28,64,55,46,40,30,21,59,40,26,29.97,29.89,29.74,15,12,10,15,8,,0.00,0,,348
