
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1965-6-1,87,80,72,70,69,68,93,75,53,29.91,29.89,29.86,15,12,7,17,10,,0.00,0,,178
1965-6-2,88,82,75,71,70,70,87,75,55,29.97,29.93,29.90,15,12,5,16,10,,0.00,,Fog,176
1965-6-3,87,79,71,70,69,67,96,76,53,30.00,29.94,29.88,15,11,2,17,11,,0.00,0,Fog,178
1965-6-4,88,80,72,70,69,67,93,74,51,29.92,29.86,29.80,15,13,7,21,12,,0.00,,,174
1965-6-5,75,69,63,73,68,62,97,92,84,29.95,29.91,29.86,10,8,5,15,10,,0.11,,Fog-Rain-Thunderstorm,80
1965-6-6,82,74,66,71,68,65,97,85,65,30.02,29.95,29.90,15,8,0,9,3,,0.00,,Fog,101
1965-6-7,84,75,66,71,69,65,97,84,63,29.99,29.93,29.87,15,10,6,9,4,,0.00,,Fog,171
1965-6-8,87,80,73,72,71,70,93,77,59,29.99,29.95,29.91,15,13,10,16,8,,0.00,,,176
1965-6-9,88,80,72,71,69,66,97,74,51,29.98,29.93,29.84,15,13,7,15,9,,0.00,0,,165
1965-6-10,88,80,71,72,69,68,96,76,51,29.98,29.92,29.86,15,14,10,13,7,,0.00,0,Fog,140
1965-6-11,87,78,70,70,67,61,97,69,41,29.99,29.91,29.82,15,12,7,10,4,,0.00,0,,179
1965-6-12,89,79,69,68,66,65,90,66,45,29.88,29.83,29.74,15,14,10,10,4,,0.00,0,,180
1965-6-13,88,80,71,70,69,68,91,71,51,29.78,29.74,29.68,15,14,10,17,8,,0.00,0,,182
1965-6-14,93,83,73,72,70,68,90,69,49,29.76,29.73,29.69,15,15,15,14,10,,0.00,0,,190
1965-6-15,91,82,73,72,70,68,91,71,47,29.80,29.76,29.74,15,15,15,13,8,,0.00,0,,172
1965-6-16,90,80,71,72,68,64,87,66,50,29.93,29.90,29.87,15,13,10,12,8,,0.00,,,153
1965-6-17,91,83,75,73,71,69,90,72,48,30.05,30.02,29.98,15,11,8,12,4,,0.00,,,128
1965-6-18,89,81,73,69,65,61,84,64,40,30.10,30.05,30.00,10,9,7,12,8,,0.00,0,,72
1965-6-19,90,80,70,69,65,64,81,64,45,30.06,30.01,29.95,10,8,6,12,9,,0.00,0,,85
1965-6-20,90,81,72,71,68,65,91,68,45,30.04,29.97,29.90,15,12,10,10,3,,0.00,0,,164
1965-6-21,89,81,73,71,69,65,93,70,45,29.98,29.94,29.88,15,14,10,12,6,,0.00,0,,171
1965-6-22,87,81,75,72,71,66,90,75,49,29.99,29.96,29.91,15,13,10,14,9,,0.06,,Rain-Thunderstorm,176
1965-6-23,87,81,75,74,73,71,94,78,61,30.07,30.03,30.00,15,12,10,13,7,,0.14,,Rain,167
1965-6-24,91,83,75,73,71,68,94,72,45,30.06,30.00,29.91,15,13,8,10,6,,0.00,0,,178
1965-6-25,89,81,73,72,69,66,93,69,46,29.96,29.91,29.83,15,13,8,14,10,,0.00,0,,189
1965-6-26,90,82,75,72,70,67,87,68,46,29.99,29.94,29.89,15,12,10,18,15,,0.00,0,,176
1965-6-27,91,82,72,71,69,67,93,69,44,30.11,30.07,30.04,15,13,8,15,10,,0.00,0,,169
1965-6-28,90,82,73,71,70,68,93,70,48,30.17,30.14,30.11,15,13,8,15,8,,0.00,0,Rain,171
1965-6-29,91,82,73,72,69,67,90,69,46,30.16,30.11,30.04,15,12,8,10,6,,0.00,0,,146
1965-6-30,91,82,73,71,68,65,87,65,42,30.18,30.11,30.06,15,13,10,10,4,,0.00,0,,151
