
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1961-7-1,91,82,73,73,70,67,96,70,47,30.10,30.04,29.94,15,14,10,14,6,,0.00,0,,169
1961-7-2,93,82,72,72,68,63,93,66,36,30.05,30.00,29.94,15,13,10,14,8,,0.00,0,Rain,200
1961-7-3,91,83,73,73,71,67,88,76,47,30.07,30.04,30.01,15,12,10,23,8,,0.00,,Rain,223
1961-7-4,93,82,71,71,68,63,96,70,38,30.11,30.06,30.01,15,13,10,13,4,,0.00,0,,169
1961-7-5,93,83,73,73,70,66,94,73,40,30.11,30.06,30.01,15,12,10,18,5,,0.00,0,,183
1961-7-6,93,82,72,72,70,65,96,71,42,30.12,30.06,30.00,15,13,7,14,6,,0.00,0,,187
1961-7-7,93,83,73,72,68,63,93,64,36,30.09,30.04,29.97,15,14,10,16,6,,0.00,0,,197
1961-7-8,93,83,73,72,69,65,87,64,39,30.06,30.00,29.95,15,15,10,12,7,,0.00,,,214
1961-7-9,84,78,72,76,71,70,97,79,61,30.07,30.00,29.95,15,12,1,16,6,,0.00,,Rain-Thunderstorm,197
1961-7-10,80,75,70,72,70,70,100,88,71,30.03,29.98,29.92,10,7,1,18,9,,0.01,,Fog-Rain,43
1961-7-11,84,76,69,71,69,67,100,81,57,29.97,29.90,29.83,10,10,8,8,5,,0.00,0,,68
1961-7-12,91,80,70,76,72,69,97,78,53,30.01,29.92,29.87,15,10,4,21,6,,0.00,0,Fog-Rain-Thunderstorm,176
1961-7-13,88,79,70,75,72,69,97,79,59,30.07,30.02,29.92,15,12,8,20,12,,0.05,,Rain-Thunderstorm,194
1961-7-14,91,83,75,75,73,71,97,75,52,30.05,30.00,29.91,15,12,6,17,9,,0.00,,Fog,175
1961-7-15,90,82,75,75,73,70,91,75,52,30.03,29.95,29.89,15,11,10,16,12,,0.00,0,,176
1961-7-16,91,83,75,75,73,71,94,74,53,30.06,29.96,29.89,15,12,10,14,10,,0.00,,,170
1961-7-17,90,79,68,75,71,68,100,79,55,30.07,30.02,29.97,15,14,6,16,9,,2.12,0,Rain-Thunderstorm,160
1961-7-18,91,82,73,74,72,68,93,72,45,30.06,30.01,29.94,15,14,10,10,7,,0.00,0,,185
1961-7-19,93,84,75,74,72,67,94,71,42,30.04,29.98,29.90,15,14,10,12,6,,0.00,0,,180
1961-7-20,93,83,73,74,71,68,97,70,45,29.95,29.89,29.81,15,14,8,14,8,,0.00,0,,173
1961-7-21,91,83,75,73,72,68,94,72,47,29.93,29.87,29.80,15,11,10,20,10,,0.00,0,,167
1961-7-22,84,78,73,75,73,71,100,85,65,30.00,29.95,29.90,10,9,4,16,8,,0.25,0,Fog-Rain-Thunderstorm,176
1961-7-23,88,80,72,74,71,68,96,80,58,30.01,29.97,29.92,15,10,7,12,4,,0.08,,Rain,192
1961-7-24,87,81,75,75,73,69,97,80,55,30.03,29.97,29.94,10,9,6,13,6,,0.00,,Fog,169
1961-7-25,91,82,73,73,71,65,97,73,46,30.09,30.04,30.00,15,11,7,15,6,,0.00,0,,145
1961-7-26,91,82,72,73,71,67,100,74,44,30.19,30.13,30.08,15,12,7,23,5,,0.04,0,Rain-Thunderstorm,154
1961-7-27,91,82,72,72,69,66,93,72,45,30.17,30.12,30.06,15,14,10,10,3,,0.00,0,,128
1961-7-28,90,80,71,72,69,64,97,73,42,30.10,30.06,30.01,15,13,7,18,6,,0.00,0,,182
1961-7-29,91,82,72,71,68,64,91,68,41,30.10,30.05,29.98,15,12,8,17,6,,0.00,0,,181
1961-7-30,91,82,72,73,69,63,93,69,38,30.11,30.06,30.01,15,14,10,16,7,,0.00,0,,167
1961-7-31,91,83,75,74,71,67,94,71,45,30.14,30.08,30.02,15,11,10,16,8,,0.00,0,,180
