
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1961-1-1,46,40,34,40,37,34,100,91,76,30.16,30.11,30.06,15,13,6,17,6,,0.00,,Fog,210
1961-1-2,51,44,36,38,34,31,100,76,50,30.39,30.30,30.15,15,14,10,20,8,,0.00,0,,357
1961-1-3,52,43,34,35,31,25,82,67,47,30.56,30.49,30.39,15,15,15,15,10,,0.00,0,,9
1961-1-4,55,45,35,38,32,27,89,60,34,30.53,30.45,30.33,15,13,10,14,6,,0.00,,Rain,120
1961-1-5,52,50,48,50,45,37,100,86,64,30.31,30.22,30.17,15,9,3,8,4,,0.00,,Fog,69
1961-1-6,55,52,50,54,51,49,100,99,96,30.18,30.08,29.97,10,4,0,15,8,,0.50,,Fog-Rain,18
1961-1-7,55,52,48,54,51,44,100,92,77,30.09,29.98,29.92,15,9,2,17,11,,0.46,,Fog-Rain,304
1961-1-8,53,46,39,53,40,34,100,84,61,30.49,30.34,30.10,15,10,2,32,22,,0.01,0,Fog-Rain,358
1961-1-9,53,43,33,37,31,27,100,71,38,30.54,30.45,30.37,15,15,15,12,9,,0.00,0,,354
1961-1-10,57,42,28,40,32,25,100,72,29,30.35,30.25,30.15,15,15,15,9,5,,0.00,0,,288
1961-1-11,48,46,44,47,45,41,97,93,86,30.26,30.21,30.18,15,9,3,9,6,,0.12,,Fog-Rain,356
1961-1-12,51,48,45,49,46,44,100,92,86,30.19,30.10,30.03,10,9,4,14,9,,0.00,,Fog-Rain,312
1961-1-13,64,56,46,49,47,45,100,84,50,30.02,29.94,29.85,15,12,8,13,9,,0.00,0,,310
1961-1-14,62,52,42,44,39,36,100,69,38,30.03,29.93,29.86,15,14,8,17,8,,0.00,0,,280
1961-1-15,66,54,41,42,37,35,82,61,36,30.15,30.07,30.01,15,15,15,17,9,,0.00,0,,292
1961-1-16,70,54,39,41,38,35,86,61,30,30.24,30.18,30.15,15,15,15,12,6,,0.00,0,,288
1961-1-17,73,55,37,52,45,36,93,67,44,30.30,30.23,30.17,15,15,15,14,6,,0.00,0,,195
1961-1-18,70,60,50,58,54,49,96,82,65,30.21,30.07,29.94,15,11,1,21,7,,0.00,0,Fog-Rain,188
1961-1-19,62,50,37,58,29,18,86,52,30,30.46,30.33,29.98,15,14,10,23,16,,0.01,,Rain,326
1961-1-20,55,44,32,32,26,22,78,53,30,30.40,30.30,30.19,15,15,15,14,8,,0.00,0,,296
1961-1-21,48,39,30,26,21,16,66,50,30,30.51,30.40,30.31,15,15,15,20,11,,0.00,0,,23
1961-1-22,54,44,35,45,35,24,89,67,50,30.31,30.18,30.06,15,15,15,20,9,,0.00,0,,186
1961-1-23,66,52,39,53,45,38,100,78,47,30.20,30.11,30.06,15,11,7,8,4,,0.00,0,,165
1961-1-24,73,54,34,63,53,31,100,91,64,30.37,30.10,29.99,10,6,0,32,8,,0.06,,Fog-Rain,68
1961-1-25,33,30,26,29,24,21,96,87,81,30.44,30.37,30.28,10,9,2,23,16,,0.05,,Fog-Rain,345
1961-1-26,41,34,28,30,27,24,100,80,55,30.40,30.31,30.24,15,11,2,22,9,,0.00,0,Fog,13
1961-1-27,32,29,26,25,19,14,92,67,50,30.39,30.33,30.28,15,12,10,20,11,,0.00,0,,5
1961-1-28,37,31,25,27,22,15,82,72,60,30.33,30.27,30.19,10,10,10,15,11,,0.02,,Rain,1
1961-1-29,50,38,26,32,26,20,85,70,44,30.41,30.35,30.27,15,14,10,12,6,,0.00,0,,74
1961-1-30,59,43,27,38,32,26,96,69,42,30.49,30.41,30.35,15,13,10,20,6,,0.00,0,,173
1961-1-31,64,50,37,53,45,36,100,82,63,30.35,30.25,30.13,15,9,0,12,7,,0.00,,Fog,185
