
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1958-6-1,93,83,73,71,68,64,87,64,37,29.95,29.89,29.85,15,12,8,13,10,,0.00,0,,173
1958-6-2,91,82,72,71,68,63,93,65,38,29.98,29.93,29.89,15,12,10,16,8,,0.00,0,,174
1958-6-3,93,82,72,70,67,63,91,62,37,30.01,29.97,29.94,15,13,10,14,7,,0.00,0,,157
1958-6-4,93,82,70,72,69,65,93,67,38,30.11,30.07,30.02,15,12,10,14,7,,0.00,0,,152
1958-6-5,93,83,73,72,70,66,93,67,41,30.18,30.13,30.07,15,12,10,14,6,,0.00,0,,132
1958-6-6,95,84,72,70,67,63,87,60,34,30.14,30.06,29.95,15,12,10,12,5,,0.00,0,,154
1958-6-7,93,83,73,69,66,62,84,58,37,30.01,29.96,29.87,15,11,10,14,7,,0.00,0,,167
1958-6-8,93,82,71,70,67,63,90,62,36,29.97,29.91,29.84,15,14,10,17,10,,0.00,0,,172
1958-6-9,95,84,73,72,70,68,93,68,43,29.94,29.86,29.78,15,13,10,18,12,,0.00,0,,174
1958-6-10,97,87,77,73,71,68,84,64,41,29.85,29.81,29.74,15,12,10,18,14,,0.00,0,,172
1958-6-11,95,86,77,74,71,67,84,64,40,29.87,29.82,29.78,15,13,10,18,14,,0.00,0,,174
1958-6-12,95,86,77,74,70,66,88,64,38,29.90,29.86,29.80,15,13,10,18,13,,0.00,0,,173
1958-6-13,96,86,75,73,69,64,94,63,37,29.90,29.87,29.81,15,13,8,18,11,,0.00,0,,162
1958-6-14,93,83,73,78,72,69,93,70,46,29.91,29.86,29.79,15,13,9,13,7,,0.01,0,Rain,152
1958-6-15,95,88,80,77,74,71,88,70,47,29.87,29.83,29.77,15,12,10,17,12,,0.06,0,,156
1958-6-16,89,84,79,79,76,72,97,79,67,29.83,29.78,29.69,15,10,4,15,11,,0.47,0,Rain-Thunderstorm,165
1958-6-17,86,80,73,77,74,73,100,89,65,29.92,29.86,29.80,10,7,3,15,10,,2.00,,Fog-Rain-Thunderstorm,41
1958-6-18,93,84,75,76,74,70,96,76,49,29.96,29.90,29.83,15,12,10,13,5,,0.00,0,,126
1958-6-19,97,86,75,76,74,71,96,70,43,29.92,29.87,29.82,15,12,8,13,8,,0.00,0,,168
1958-6-20,99,88,78,76,74,70,90,67,41,29.95,29.89,29.83,15,14,10,15,10,,0.00,0,,172
1958-6-21,96,86,75,75,73,65,97,72,41,29.92,29.86,29.75,15,13,10,18,11,,0.33,0,Rain-Thunderstorm,165
1958-6-22,84,80,75,74,72,71,96,82,63,29.88,29.82,29.75,15,11,10,13,7,,0.01,,Rain,11
1958-6-23,90,80,71,72,69,67,96,71,46,29.84,29.80,29.74,15,12,10,12,6,,0.00,0,,39
1958-6-24,93,84,75,75,73,70,94,71,47,29.86,29.79,29.73,10,9,2,20,7,,0.00,0,Fog,154
1958-6-25,95,87,79,75,73,71,85,67,46,29.90,29.80,29.75,15,12,10,21,14,,0.00,0,,171
1958-6-26,86,76,66,75,63,56,87,67,49,30.17,30.09,29.93,15,13,10,18,11,,0.00,0,Rain,356
1958-6-27,87,76,66,67,63,60,90,64,40,30.22,30.16,30.08,15,15,10,15,9,,0.00,0,,25
1958-6-28,87,78,70,68,64,62,76,63,48,30.12,30.06,29.98,15,11,10,15,7,,0.00,0,,91
1958-6-29,93,82,72,72,68,64,87,66,40,30.04,29.98,29.92,15,12,7,14,7,,0.00,0,,135
1958-6-30,93,83,73,74,71,67,96,71,41,30.03,29.99,29.93,15,14,10,21,9,,0.00,0,,147
