
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1955-12-1,48,42,35,45,39,33,100,91,77,30.23,30.07,29.97,15,10,2,14,8,,1.00,,Fog-Rain,265
1955-12-2,64,50,37,57,49,38,100,93,75,29.97,29.88,29.82,10,4,0,17,8,,0.00,0,Fog,176
1955-12-3,77,66,54,65,54,36,100,70,32,30.03,29.88,29.78,15,11,0,18,9,,0.01,0,Fog-Rain,308
1955-12-4,59,52,46,36,33,28,56,47,39,30.20,30.12,30.02,15,15,15,24,15,,0.00,0,,12
1955-12-5,57,50,43,31,29,27,58,47,35,30.24,30.19,30.14,15,15,15,24,18,,0.00,,,12
1955-12-6,62,49,36,34,31,26,73,53,34,30.20,30.03,29.87,10,10,10,16,8,,0.00,0,,233
1955-12-7,78,60,42,44,39,34,79,52,25,29.86,29.80,29.72,15,13,10,14,6,,0.00,0,,253
1955-12-8,60,52,45,38,27,22,53,38,25,30.38,30.18,29.86,15,14,10,28,14,,0.00,0,,340
1955-12-9,57,45,33,31,26,22,72,50,33,30.47,30.34,30.21,15,15,10,13,8,,0.00,0,,42
1955-12-10,63,48,34,48,37,26,86,68,50,30.28,30.18,30.12,15,14,10,12,5,,0.00,0,,97
1955-12-11,51,44,35,47,27,22,86,57,43,30.46,30.39,30.29,15,11,10,23,15,,0.00,0,,7
1955-12-12,53,40,28,31,24,21,75,56,34,30.46,30.36,30.25,15,12,10,12,7,,0.00,0,,106
1955-12-13,64,47,30,47,36,24,86,67,48,30.24,30.14,30.05,10,10,10,24,7,,0.00,0,,181
1955-12-14,63,52,42,55,42,30,100,74,41,30.41,30.21,30.09,15,9,3,15,7,,0.00,0,Fog,344
1955-12-15,46,40,33,31,19,13,62,44,28,30.62,30.52,30.41,15,15,15,30,19,,0.00,0,,6
1955-12-16,51,38,24,20,16,10,71,44,24,30.49,30.25,30.02,15,15,15,18,7,,0.00,0,,207
1955-12-17,68,52,35,52,41,25,89,71,56,30.01,29.93,29.86,15,11,8,17,5,,0.00,0,,195
1955-12-18,75,60,44,47,42,37,96,64,29,30.24,30.05,29.93,10,10,10,16,6,,0.00,0,,344
1955-12-19,57,50,44,42,36,28,71,59,48,30.46,30.37,30.26,15,12,10,17,13,,0.00,0,,14
1955-12-20,63,56,48,52,45,38,92,75,63,30.38,30.28,30.16,10,8,4,15,5,,0.00,0,,181
1955-12-21,62,52,41,52,46,39,97,80,53,30.19,30.15,30.11,10,7,2,13,6,,0.00,0,Fog,297
1955-12-22,66,54,43,51,45,40,93,77,54,30.17,29.97,29.82,10,8,4,20,7,,0.00,0,Fog,220
1955-12-23,78,62,46,54,50,47,100,70,38,29.81,29.75,29.70,15,11,0,21,9,,0.00,0,Fog,184
1955-12-24,81,67,53,60,54,48,83,67,47,29.97,29.89,29.79,15,12,10,15,8,,0.00,0,,179
1955-12-25,90,69,48,55,47,38,96,57,19,30.11,30.02,29.96,15,13,10,13,5,,0.00,0,,284
1955-12-26,73,60,46,41,37,34,68,49,26,30.21,30.13,30.09,15,15,15,20,8,,0.00,0,,360
1955-12-27,66,56,45,52,44,35,90,70,57,30.19,30.12,30.06,15,10,7,10,6,,0.00,0,,38
1955-12-28,73,60,46,60,54,44,100,81,53,30.16,30.10,30.05,10,6,0,16,6,,0.00,0,Fog,174
1955-12-29,72,64,54,60,58,44,93,80,66,30.42,30.27,30.16,15,9,5,23,9,,0.00,,Fog-Rain,102
1955-12-30,53,47,39,41,30,13,74,54,33,30.59,30.52,30.45,15,12,10,23,19,,0.00,0,,180
1955-12-31,57,46,36,28,20,10,44,36,29,30.54,30.41,30.22,15,14,10,12,8,,0.00,0,,285
