
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1972-11-1,57,52,48,48,46,45,93,82,62,30.07,29.99,29.95,15,10,6,21,14,,0.09,0,Fog-Rain,325
1972-11-2,68,56,43,50,47,41,96,73,50,30.03,29.99,29.96,15,12,10,8,5,,0.00,0,Rain,148
1972-11-3,69,62,55,54,51,48,90,72,47,30.13,30.07,30.02,15,12,10,13,6,,0.02,0,Rain,59
1972-11-4,73,60,48,49,48,45,89,66,41,30.19,30.11,30.04,15,15,15,9,7,,0.00,0,,28
1972-11-5,69,60,52,61,53,48,86,76,68,30.04,29.97,29.89,15,12,10,8,5,,0.00,0,,89
1972-11-6,77,72,66,69,66,63,96,87,74,29.94,29.89,29.85,15,7,0,9,7,,0.00,,Fog-Rain,202
1972-11-7,69,63,57,54,48,46,72,61,49,30.26,30.16,30.00,15,15,15,17,13,,0.00,0,,4
1972-11-8,70,58,45,49,44,40,86,63,33,30.24,30.14,29.98,15,15,15,12,8,,0.00,0,,130
1972-11-9,82,70,57,59,51,38,93,65,30,29.94,29.88,29.81,15,12,4,17,9,,0.00,0,Fog,226
1972-11-10,71,62,54,40,38,37,53,44,29,30.14,30.07,30.00,15,15,15,16,13,,0.00,0,,355
1972-11-11,62,58,53,53,48,43,83,71,58,30.07,30.01,29.94,15,13,10,10,7,,0.01,,Rain,127
1972-11-12,82,70,59,70,62,55,87,80,63,29.93,29.77,29.62,15,10,8,20,10,,0.00,,,158
1972-11-13,70,62,55,52,40,34,87,48,27,30.04,29.86,29.78,15,14,5,23,17,,0.00,0,Rain-Thunderstorm,331
1972-11-14,52,48,41,34,32,31,73,58,47,30.21,30.15,30.11,15,15,15,21,15,,0.00,0,,9
1972-11-15,45,43,41,35,33,32,79,70,65,30.16,30.10,30.04,15,14,10,12,8,,0.00,0,,74
1972-11-16,68,52,36,42,38,33,89,69,35,30.06,30.04,29.99,15,10,5,13,3,,0.00,0,Fog,30
1972-11-17,51,46,42,46,41,37,86,77,68,30.11,30.01,29.90,15,11,6,13,10,,0.00,0,Fog-Rain,61
1972-11-18,52,50,48,48,46,43,93,86,74,29.96,29.86,29.78,15,8,2,16,11,,0.01,,Fog,25
1972-11-19,52,48,41,42,37,33,90,74,53,30.23,30.13,30.01,15,13,10,16,10,,0.00,0,,347
1972-11-20,44,40,37,34,33,32,83,75,68,30.30,30.26,30.23,15,11,7,15,9,,0.00,0,,36
1972-11-21,43,41,39,38,35,31,89,79,65,30.39,30.30,30.21,15,9,4,15,11,,0.01,,Fog-Rain,30
1972-11-22,48,42,37,32,29,28,68,60,46,30.47,30.40,30.34,15,13,10,16,13,,0.00,,,32
1972-11-23,45,43,39,36,32,29,86,68,55,30.38,30.34,30.29,15,11,10,8,6,,0.00,,Rain,75
1972-11-24,42,40,37,40,38,36,93,91,86,30.23,30.05,29.90,8,5,3,12,9,,0.16,,Fog-Rain,65
1972-11-25,60,50,41,41,36,29,96,65,38,30.07,29.93,29.82,15,10,0,29,12,,0.00,0,Fog,304
1972-11-26,66,52,39,35,28,22,62,44,21,30.11,30.00,29.82,15,15,15,15,12,,0.00,0,,257
1972-11-27,72,59,46,47,41,36,73,57,41,29.92,29.78,29.70,15,15,15,18,8,,0.00,0,,182
1972-11-28,54,48,42,37,31,28,67,53,38,30.35,30.26,30.02,15,15,15,23,19,,0.00,0,,15
1972-11-29,45,43,39,34,31,28,82,64,58,30.32,30.27,30.21,15,14,10,12,10,,0.00,,,37
1972-11-30,55,46,36,38,35,32,89,76,51,30.31,30.27,30.23,15,13,10,12,8,,0.00,0,,334
