
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1960-4-1,79,70,59,64,46,34,90,50,20,29.82,29.75,29.64,15,12,8,21,12,,0.00,0,,345
1960-4-2,73,62,51,43,37,32,64,43,25,30.03,29.90,29.82,15,12,10,34,14,,0.00,0,Rain,11
1960-4-3,66,60,54,37,31,24,53,37,21,30.14,30.07,30.01,15,15,15,21,13,,0.00,,,331
1960-4-4,81,64,46,43,36,32,66,39,19,30.13,30.08,30.03,15,15,15,12,8,,0.00,0,,305
1960-4-5,82,65,48,49,42,37,80,42,24,30.27,30.15,30.07,15,14,10,14,9,,0.00,0,,187
1960-4-6,89,74,60,47,42,38,62,34,18,30.10,29.99,29.88,15,15,15,21,13,,0.00,0,,201
1960-4-7,89,72,55,63,52,44,84,55,27,29.95,29.88,29.81,15,15,15,20,12,,0.00,0,,181
1960-4-8,84,70,57,62,59,57,100,71,40,29.97,29.90,29.83,15,11,7,17,11,,0.00,0,,162
1960-4-9,75,68,60,62,58,49,87,71,55,30.13,30.05,29.97,10,10,10,21,7,,0.00,,,49
1960-4-10,78,70,62,61,59,56,93,73,46,30.28,30.18,30.13,10,10,10,18,10,,0.00,0,,130
1960-4-11,75,70,64,63,62,60,93,80,62,30.18,30.10,30.02,10,10,10,18,14,,0.00,,,165
1960-4-12,75,70,64,63,61,59,93,75,57,30.07,29.96,29.86,10,10,8,22,16,,0.02,,Rain,159
1960-4-13,75,72,68,65,63,60,87,74,60,30.02,29.93,29.87,15,13,10,21,17,,0.00,,Rain,159
1960-4-14,75,70,66,66,65,63,97,83,66,30.09,30.05,30.01,10,9,3,14,10,,0.02,0,Fog-Rain,173
1960-4-15,82,73,64,69,66,61,97,80,58,30.04,29.97,29.87,15,10,5,21,10,,0.00,,Fog-Rain,166
1960-4-16,82,76,69,70,67,64,90,78,63,29.92,29.83,29.75,15,11,7,20,15,,0.00,,,170
1960-4-17,73,66,57,66,44,29,93,49,22,30.26,30.07,29.85,15,11,10,25,14,,0.00,0,,360
1960-4-18,73,60,48,42,39,36,74,47,26,30.34,30.24,30.15,15,14,10,16,11,,0.00,0,,38
1960-4-19,81,66,51,61,55,43,93,72,48,30.19,30.11,29.98,15,10,8,16,6,,0.00,0,,170
1960-4-20,84,75,66,65,63,62,90,71,46,30.02,29.95,29.88,15,13,10,16,12,,0.00,0,,178
1960-4-21,86,77,68,66,64,63,87,72,46,30.00,29.92,29.85,15,12,8,16,11,,0.00,0,,170
1960-4-22,84,74,64,65,63,60,97,74,46,29.95,29.91,29.86,15,13,7,23,14,,0.00,,,159
1960-4-23,84,76,69,67,65,62,90,72,47,29.97,29.92,29.88,15,13,10,20,16,,0.00,,,159
1960-4-24,77,70,63,69,66,61,97,89,76,29.92,29.84,29.76,15,12,7,20,12,,0.05,,Rain-Thunderstorm,151
1960-4-25,75,70,64,68,65,60,100,87,60,29.89,29.79,29.71,15,9,3,23,10,,0.17,,Fog-Rain-Thunderstorm,67
1960-4-26,82,70,57,66,60,57,100,71,44,29.89,29.82,29.74,15,13,10,15,7,,0.19,,Rain-Thunderstorm,138
1960-4-27,82,70,57,67,62,57,100,76,52,29.90,29.86,29.80,15,13,10,15,6,,0.24,0,Rain-Thunderstorm,149
1960-4-28,82,74,66,70,67,64,93,81,63,29.87,29.81,29.71,15,12,3,21,12,,0.00,0,Fog,163
1960-4-29,75,70,66,70,67,63,100,87,71,29.75,29.67,29.61,15,12,6,17,11,,0.32,0,Fog-Rain-Thunderstorm,152
1960-4-30,68,62,57,65,51,45,100,67,45,30.15,29.98,29.72,15,13,7,29,14,,0.00,0,,353
