
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1959-1-1,59,42,25,32,27,21,92,64,31,30.15,29.96,29.81,15,15,15,14,5,,0.00,0,,191
1959-1-2,66,50,34,41,35,29,82,60,37,29.80,29.71,29.62,15,14,10,20,10,,0.00,0,,177
1959-1-3,45,36,24,39,22,12,89,69,52,30.24,30.01,29.76,15,15,15,21,17,,0.00,0,,356
1959-1-4,32,24,15,13,8,-1,68,54,32,30.60,30.45,30.26,15,14,10,22,18,,0.00,0,,355
1959-1-5,37,30,23,22,15,8,63,54,45,30.63,30.54,30.46,15,15,10,16,11,,0.00,,,37
1959-1-6,41,38,35,41,33,18,100,82,46,30.44,30.30,30.19,15,6,0,7,3,,0.00,,Fog-Rain,43
1959-1-7,59,50,41,56,49,41,100,98,89,30.17,30.12,30.06,10,2,0,7,1,,0.11,,Fog,172
1959-1-8,57,48,39,53,35,31,100,62,39,30.42,30.33,30.17,15,15,10,20,11,,0.00,0,,328
1959-1-9,46,38,30,32,28,26,82,73,53,30.58,30.50,30.44,15,10,5,20,10,,0.00,0,,346
1959-1-10,55,40,26,35,29,23,88,69,43,30.54,30.46,30.37,15,8,3,13,7,,0.00,0,,213
1959-1-11,64,50,36,53,46,33,100,86,63,30.39,30.33,30.27,10,5,0,14,6,,0.00,0,Fog,177
1959-1-12,64,60,57,62,58,54,100,95,89,30.37,30.31,30.28,10,5,1,9,7,,0.08,,Fog-Rain,160
1959-1-13,66,62,59,61,60,59,100,93,79,30.30,30.20,30.13,10,5,0,15,7,,0.01,,Fog-Rain,165
1959-1-14,75,68,61,61,60,57,100,82,52,30.10,29.98,29.88,15,11,2,24,11,,0.00,0,Fog-Rain,0
1959-1-15,64,50,37,62,42,21,93,68,51,30.35,30.03,29.83,15,12,7,23,12,,0.00,0,,328
1959-1-16,50,40,30,29,25,21,76,59,39,30.39,30.26,30.12,15,15,15,16,9,,0.00,0,,306
1959-1-17,61,46,30,43,34,27,88,68,49,30.28,30.15,30.08,15,15,15,15,5,,0.00,,,182
1959-1-18,63,49,35,52,42,30,93,77,57,30.28,30.16,29.96,15,14,8,18,8,,0.00,0,,234
1959-1-19,71,63,55,61,58,53,93,82,61,29.94,29.84,29.75,15,12,8,20,12,,0.00,,,182
1959-1-20,78,71,64,64,61,58,96,78,50,29.74,29.57,29.45,15,13,10,18,14,,0.00,,,170
1959-1-21,46,37,28,40,20,14,77,56,33,30.49,30.13,29.66,15,15,10,28,19,,0.00,0,Snow,330
1959-1-22,48,34,21,21,16,11,75,50,26,30.54,30.44,30.34,15,15,15,15,8,,0.00,0,,171
1959-1-23,57,44,30,46,34,22,89,71,55,30.48,30.42,30.38,15,12,10,17,5,,0.00,,,121
1959-1-24,59,54,48,53,47,43,90,78,67,30.41,30.33,30.25,10,10,10,14,8,,0.00,,Rain,123
1959-1-25,66,58,51,55,53,50,97,83,63,30.27,30.12,29.97,15,11,3,17,8,,0.00,0,Fog,191
1959-1-26,64,58,48,57,53,40,100,85,69,30.06,29.96,29.91,10,6,1,20,8,,0.00,,Fog,170
1959-1-27,46,42,39,38,33,31,79,69,58,30.27,30.20,30.10,10,9,7,23,16,,0.00,,Rain,354
1959-1-28,54,48,41,47,38,31,89,73,62,30.23,30.14,30.05,10,9,7,13,7,,0.00,,Rain,144
1959-1-29,68,60,51,63,56,43,100,89,50,30.15,30.04,29.99,10,6,0,13,8,,0.00,,Fog-Rain,180
1959-1-30,61,52,43,43,40,34,97,74,36,30.35,30.27,30.15,15,12,7,17,14,,0.10,,Rain,2
1959-1-31,52,46,39,48,41,36,93,85,77,30.38,30.31,30.24,15,9,3,14,9,,0.12,,Fog-Rain,15
1959-2-1,45,40,36,44,38,35,100,94,85,30.52,30.45,30.36,10,5,2,23,16,,0.33,,Fog-Rain,2
1959-2-2,35,34,32,34,32,30,100,93,89,30.52,30.42,30.24,10,6,1,17,14,,0.04,,Fog-Rain,345
1959-2-3,44,38,32,39,35,30,100,90,73,30.20,30.01,29.87,10,8,3,12,6,,0.01,,Fog-Rain-Thunderstorm,303
1959-2-4,66,50,34,39,35,30,100,66,25,29.89,29.80,29.70,15,12,7,12,5,,0.00,0,,239
1959-2-5,69,53,37,44,35,31,89,61,34,30.36,30.03,29.81,15,14,10,16,6,,0.00,0,,336
1959-2-6,55,44,32,37,31,26,85,65,45,30.52,30.43,30.38,15,15,10,15,11,,0.00,0,,36
1959-2-7,62,54,45,59,47,38,96,79,68,30.39,30.24,30.11,15,8,0,9,6,,0.01,,Fog,110
1959-2-8,68,64,60,64,61,59,100,94,81,30.09,29.95,29.84,10,4,0,16,7,,0.03,,Fog-Rain,174
1959-2-9,73,68,62,66,65,61,100,87,71,29.83,29.77,29.69,10,8,3,18,11,,0.00,,Fog-Rain,169
1959-2-10,70,60,48,66,36,24,97,45,23,30.31,30.10,29.82,10,9,5,18,10,,0.00,,Rain,355
1959-2-11,48,46,43,43,33,26,93,63,46,30.35,30.29,30.23,15,12,7,15,12,,0.00,,Fog-Rain,9
1959-2-12,60,52,45,56,50,44,100,95,83,30.24,30.13,30.05,10,7,1,9,6,,0.05,,Fog-Rain,89
1959-2-13,72,64,55,67,61,56,100,94,78,30.07,30.01,29.95,10,4,0,13,3,,0.04,,Fog-Rain,167
1959-2-14,68,62,54,67,58,46,100,84,68,30.27,30.08,29.94,15,10,1,17,10,,1.06,0,Fog-Rain,10
1959-2-15,64,54,43,43,36,26,93,55,25,30.43,30.34,30.28,15,15,15,17,11,,0.00,0,,1
1959-2-16,72,54,37,46,41,35,93,64,37,30.30,30.13,29.96,15,15,15,17,6,,0.00,0,,202
1959-2-17,91,72,53,58,49,43,93,55,19,29.95,29.80,29.67,15,15,15,15,9,,0.00,0,,219
1959-2-18,64,55,45,44,38,28,64,54,47,30.18,29.96,29.73,15,12,10,24,12,,0.00,0,,349
1959-2-19,45,40,36,35,33,26,93,83,49,30.33,30.25,30.17,15,9,4,23,15,,0.18,,Fog-Rain,19
1959-2-20,44,38,33,36,32,28,96,79,60,30.53,30.45,30.34,15,10,4,23,14,,0.01,,Fog-Rain,8
1959-2-21,46,42,39,43,38,33,89,80,65,30.49,30.41,30.34,10,9,4,14,8,,0.02,,Fog-Rain,41
1959-2-22,60,52,43,59,50,42,100,97,90,30.33,30.16,30.04,7,3,0,15,6,,0.07,,Fog-Rain,178
1959-2-23,66,59,52,56,48,41,100,72,40,30.18,30.13,30.10,15,10,2,18,7,,0.00,,Fog,349
1959-2-24,62,58,52,51,46,42,86,69,56,30.16,30.12,30.06,15,15,15,17,10,,0.00,,,24
1959-2-25,71,60,50,48,44,39,83,62,42,30.14,30.07,30.01,15,13,10,12,9,,0.00,0,,28
1959-2-26,55,52,50,51,49,47,97,87,74,30.08,30.00,29.95,15,9,3,14,5,,0.42,,Fog-Rain,354
1959-2-27,69,58,48,56,51,47,97,84,55,30.03,29.97,29.89,15,10,2,14,5,,0.00,0,Fog,202
1959-2-28,66,56,46,53,45,36,100,70,40,30.19,30.08,29.97,15,12,5,20,10,,0.00,0,Fog,330
1959-3-1,68,55,42,41,34,28,67,48,25,30.32,30.19,30.03,15,15,15,12,8,,0.00,0,,309
1959-3-2,79,64,50,50,43,35,80,54,25,30.02,29.90,29.75,15,15,10,23,12,,0.00,0,,190
1959-3-3,68,56,45,37,27,20,52,34,21,30.21,30.07,29.97,15,15,15,21,15,,0.00,0,,46
1959-3-4,69,58,48,63,55,39,90,81,61,29.96,29.76,29.59,15,11,4,23,11,,0.01,0,Fog-Rain,173
1959-3-5,57,50,43,40,28,18,62,44,24,30.12,29.94,29.72,15,12,6,31,19,,0.00,0,,292
1959-3-6,66,49,32,34,26,20,85,45,19,30.16,30.10,30.03,15,10,6,13,5,,0.00,0,,197
1959-3-7,66,54,41,46,40,35,86,59,36,30.24,30.15,30.09,15,11,8,14,6,,0.00,0,,154
1959-3-8,77,64,52,56,50,37,83,64,38,30.11,30.01,29.92,15,12,10,16,9,,0.00,0,,192
1959-3-9,75,60,45,45,39,30,71,45,25,30.13,30.03,29.94,15,13,10,15,8,,0.00,0,,113
1959-3-10,72,64,57,67,61,49,100,89,69,29.94,29.84,29.74,15,7,0,16,8,,0.00,0,Fog-Rain,177
1959-3-11,69,60,50,66,48,31,93,62,36,30.29,29.96,29.74,15,12,8,21,13,,0.00,0,,318
1959-3-12,70,56,43,41,32,28,68,44,21,30.36,30.25,30.15,15,15,15,12,8,,0.00,0,,252
1959-3-13,75,58,42,54,45,33,82,60,41,30.13,29.96,29.80,15,15,15,23,12,,0.00,0,,183
1959-3-14,90,76,61,59,48,26,87,53,11,29.86,29.67,29.53,15,14,4,23,13,,0.00,0,,203
1959-3-15,64,54,44,34,27,21,58,38,19,30.24,30.14,29.91,15,12,3,24,20,,0.00,0,,3
1959-3-16,62,53,44,31,24,20,55,35,21,30.37,30.29,30.22,15,15,15,17,13,,0.00,0,,20
1959-3-17,68,54,41,38,29,25,62,41,21,30.37,30.31,30.27,15,15,15,9,6,,0.00,0,,259
1959-3-18,68,58,48,38,34,30,58,44,26,30.44,30.33,30.28,15,15,15,15,5,,0.00,0,,175
1959-3-19,72,56,39,50,44,36,93,63,40,30.33,30.14,29.94,15,14,10,18,7,,0.00,0,,172
1959-3-20,82,68,54,58,43,19,93,54,11,29.94,29.81,29.69,15,11,3,31,14,,0.00,0,,220
1959-3-21,62,55,48,39,37,32,69,55,39,30.24,30.11,29.89,15,13,7,25,18,,0.00,0,,320
1959-3-22,70,56,41,41,31,24,62,42,25,30.31,30.22,30.14,15,15,15,9,7,,0.00,0,,246
1959-3-23,75,60,44,52,45,38,86,60,37,30.17,30.09,29.99,15,12,5,17,7,,0.00,0,Fog,181
1959-3-24,81,66,52,61,55,50,97,72,39,30.04,29.96,29.87,15,10,3,23,11,,0.00,0,Fog-Rain,176
1959-3-25,80,72,64,67,64,61,93,83,60,29.90,29.83,29.75,15,10,7,18,16,,0.04,,Rain-Thunderstorm,170
1959-3-26,77,66,55,60,46,36,100,57,23,30.03,29.95,29.88,15,13,10,14,7,,0.00,0,,310
1959-3-27,71,58,46,43,37,29,66,46,27,30.16,30.07,29.96,15,15,15,17,10,,0.00,0,,11
1959-3-28,66,57,48,46,43,40,77,64,47,30.12,30.04,29.98,15,10,10,21,11,,0.00,0,,22
1959-3-29,73,59,45,49,47,43,100,70,39,30.11,30.02,29.92,15,11,1,14,5,,0.00,0,Fog,155
1959-3-30,80,64,48,59,54,47,100,74,43,29.97,29.91,29.84,15,9,0,16,9,,0.00,0,Fog,179
1959-3-31,84,72,61,67,63,58,100,82,47,29.89,29.80,29.68,15,9,0,20,11,,0.00,0,Fog,178
1959-4-1,73,66,59,56,44,35,90,50,30,30.05,29.90,29.75,15,12,4,22,13,,0.07,0,Rain-Thunderstorm,310
1959-4-2,84,66,48,44,39,34,61,40,22,30.09,29.99,29.86,15,15,10,12,7,,0.00,0,,234
1959-4-3,80,70,59,49,41,32,57,39,20,30.09,29.93,29.79,15,14,10,30,12,,0.00,0,,316
1959-4-4,79,66,52,62,42,31,81,43,28,30.15,30.06,29.96,15,15,15,14,10,,0.00,0,,115
1959-4-5,82,73,64,63,60,58,90,70,44,30.02,29.97,29.90,15,12,7,16,12,,0.00,,,167
1959-4-6,84,74,64,64,60,58,84,67,41,30.04,29.97,29.90,15,15,15,20,13,,0.00,,,163
1959-4-7,80,74,68,65,63,61,87,73,56,30.00,29.94,29.88,15,14,10,18,14,,0.00,,,160
1959-4-8,71,62,52,67,58,45,100,88,77,30.09,29.95,29.79,15,9,0,17,9,,1.97,,Fog-Rain-Thunderstorm,348
1959-4-9,52,50,48,50,46,43,96,85,77,30.19,30.12,30.08,15,10,3,20,14,,0.06,,Fog-Rain,4
1959-4-10,57,54,51,53,51,50,100,91,83,30.18,30.13,30.07,15,8,2,23,10,,0.01,,Fog,360
1959-4-11,54,52,50,53,51,47,100,94,89,30.19,30.10,30.06,15,8,4,21,13,,1.44,,Fog-Rain-Thunderstorm,5
1959-4-12,61,54,46,47,40,30,90,65,44,30.34,30.25,30.18,15,11,8,23,16,,0.00,0,,352
1959-4-13,61,50,39,43,31,24,83,50,26,30.42,30.35,30.29,15,14,10,21,13,,0.00,0,,357
1959-4-14,62,50,39,44,39,35,97,65,39,30.41,30.34,30.26,15,11,10,14,5,,0.00,,,124
1959-4-15,59,54,50,58,51,43,100,90,66,30.27,30.16,30.06,15,6,1,15,6,,0.17,,Fog-Rain,112
1959-4-16,69,64,59,66,63,59,100,97,84,30.06,29.97,29.89,10,5,0,18,10,,0.35,,Fog-Rain,160
1959-4-17,75,70,64,69,66,63,100,90,73,29.93,29.89,29.83,15,10,0,22,14,,0.24,,Fog-Rain,154
1959-4-18,81,74,66,69,67,66,100,84,62,29.88,29.81,29.69,15,9,1,14,9,,0.00,0,Fog-Rain,141
1959-4-19,82,74,66,70,68,65,100,83,62,29.80,29.74,29.70,15,10,3,15,8,,0.01,0,Fog-Rain-Thunderstorm,150
1959-4-20,82,71,60,70,63,55,97,80,54,29.94,29.80,29.73,15,11,7,25,10,,0.00,,,29
1959-4-21,63,56,50,54,45,41,83,68,54,30.16,30.06,29.93,15,15,10,22,16,,0.00,0,Rain-Thunderstorm,355
1959-4-22,66,55,44,47,40,35,80,59,40,30.26,30.19,30.13,15,13,10,20,12,,0.00,0,,358
1959-4-23,77,62,46,51,46,44,93,62,33,30.23,30.16,30.09,15,12,7,10,5,,0.00,0,,191
1959-4-24,81,68,54,59,56,50,93,70,44,30.13,30.07,30.00,15,9,3,17,10,,0.00,0,Fog,175
1959-4-25,80,72,64,65,63,60,90,78,58,30.05,30.01,29.97,10,9,7,20,14,,0.00,,,173
1959-4-26,82,75,66,65,63,60,87,74,54,30.07,30.00,29.95,15,10,6,18,14,,0.00,0,,177
1959-4-27,79,71,63,69,64,60,93,79,60,29.99,29.89,29.80,15,9,7,20,11,,0.00,0,,181
1959-4-28,88,78,68,68,57,45,93,58,22,29.94,29.87,29.82,15,10,4,16,9,,0.00,0,Fog,3
1959-4-29,86,70,55,68,59,51,90,62,48,29.91,29.86,29.78,15,12,8,16,8,,0.00,0,,126
1959-4-30,87,76,64,66,64,62,93,71,46,29.93,29.87,29.80,10,8,3,15,9,,0.00,0,Fog,170
1959-5-1,82,76,69,69,67,66,96,79,56,29.94,29.89,29.85,10,8,2,18,10,,0.00,0,Fog,156
1959-5-2,77,73,69,71,69,67,100,87,76,29.96,29.90,29.85,15,12,7,25,11,,0.32,,Rain-Thunderstorm,158
1959-5-3,84,78,72,72,71,68,96,82,63,29.95,29.90,29.87,15,10,7,18,13,,0.01,,Rain,153
1959-5-4,86,80,72,71,67,58,93,71,45,29.90,29.87,29.81,15,11,8,29,17,,0.00,,,153
1959-5-5,82,74,66,69,66,61,97,83,56,29.99,29.88,29.79,15,10,7,21,14,,0.02,,Rain,175
1959-5-6,86,75,64,70,67,65,100,79,53,30.15,30.07,29.99,15,10,4,9,3,,0.00,0,,35
1959-5-7,84,76,68,69,65,59,97,72,44,30.24,30.18,30.12,15,11,6,15,6,,0.00,0,Fog,147
